congress,name,id,cs1,cs2,party,statecode,state,district
97,JOHNSTON,14836,0.717,-0.507,200,47,NC,6
98,BRITT,15012,-0.136,0.075,100,47,NC,6
99,COBLE,15092,0.484,-0.17,200,47,NC,6
100,COBLE,15092,0.484,-0.17,200,47,NC,6
101,"Coble, Howard [NC-6]",15092,0.484,-0.17,200,47,NC,6
102,"Coble, Howard [NC-6]",15092,0.484,-0.17,200,47,NC,6
103,"Coble, Howard [NC-6]",15092,0.484,-0.17,200,47,NC,6
104,"Coble, Howard [NC-6]",15092,0.484,-0.17,200,47,NC,6
105,"Coble, Howard [NC-6]",15092,0.484,-0.17,200,47,NC,6
106,"Coble, Howard [NC-6]",15092,0.484,-0.17,200,47,NC,6
107,"Coble, Howard [NC-6]",15092,0.484,-0.17,200,47,NC,6
108,"Coble, Howard [NC-6]",15092,0.484,-0.17,200,47,NC,6
93,ROSE,14048,-0.264,0.457,100,47,NC,7
94,ROSE,14048,-0.264,0.457,100,47,NC,7
95,ROSE,14048,-0.264,0.457,100,47,NC,7
96,ROSE,14048,-0.264,0.457,100,47,NC,7
97,ROSE,14048,-0.264,0.457,100,47,NC,7
98,ROSE,14048,-0.264,0.457,100,47,NC,7
99,ROSE,14048,-0.264,0.457,100,47,NC,7
100,ROSE,14048,-0.264,0.457,100,47,NC,7
101,"Rose, Charlie [NC-7]",14048,-0.264,0.457,100,47,NC,7
102,"Rose, Charlie [NC-7]",14048,-0.264,0.457,100,47,NC,7
103,"Rose, Charlie [NC-7]",14048,-0.264,0.457,100,47,NC,7
104,"Rose, Charlie [NC-7]",14048,-0.264,0.457,100,47,NC,7
105,"McIntyre, Mike [NC-7]",29746,-0.113,0.377,100,47,NC,7
106,"McIntyre, Mike [NC-7]",29746,-0.113,0.377,100,47,NC,7
107,"McIntyre, Mike [NC-7]",29746,-0.113,0.377,100,47,NC,7
108,"McIntyre, Mike [NC-7]",29746,-0.113,0.377,100,47,NC,7
93,RUTH,12028,0.301,0.213,200,47,NC,8
94,HEFNER,14233,-0.196,0.463,100,47,NC,8
95,HEFNER,14233,-0.196,0.463,100,47,NC,8
96,HEFNER,14233,-0.196,0.463,100,47,NC,8
97,HEFNER,14233,-0.196,0.463,100,47,NC,8
98,HEFNER,14233,-0.196,0.463,100,47,NC,8
99,HEFNER,14233,-0.196,0.463,100,47,NC,8
100,HEFNER,14233,-0.196,0.463,100,47,NC,8
101,"Hefner, W. G. (Bill) [NC-8]",14233,-0.196,0.463,100,47,NC,8
102,"Hefner, W. G. (Bill) [NC-8]",14233,-0.196,0.463,100,47,NC,8
103,"Hefner, W. G. (Bill) [NC-8]",14233,-0.196,0.463,100,47,NC,8
104,"Hefner, W. G. (Bill) [NC-8]",14233,-0.196,0.463,100,47,NC,8
105,"Hefner, W. G. (Bill) [NC-8]",14233,-0.196,0.463,100,47,NC,8
106,"Hayes, Robin [NC-8]",29929,0.371,0.087,200,47,NC,8
107,"Hayes, Robin [NC-8]",29929,0.371,0.087,200,47,NC,8
108,"Hayes, Robin [NC-8]",29929,0.371,0.087,200,47,NC,8
93,MARTIN (NEB.),14035,0.343,-0.217,200,47,NC,9
94,MARTIN,14035,0.343,-0.217,200,47,NC,9
95,MARTIN,14035,0.343,-0.217,200,47,NC,9
96,MARTIN,14035,0.343,-0.217,200,47,NC,9
97,"MARTIN, J.",14035,0.343,-0.217,200,47,NC,9
98,"MARTIN, J.",14035,0.343,-0.217,200,47,NC,9
99,MCMILLAN,15108,0.29,-0.249,200,47,NC,9
100,MCMILLAN,15108,0.29,-0.249,200,47,NC,9
101,"McMillan, J. Alex [NC-9]",15108,0.29,-0.249,200,47,NC,9
102,"McMillan, J. Alex [NC-9]",15108,0.29,-0.249,200,47,NC,9
103,"McMillan, J. Alex [NC-9]",15108,0.29,-0.249,200,47,NC,9
104,"Myrick, Sue [NC-9]",29549,0.506,-0.218,200,47,NC,9
105,"Myrick, Sue [NC-9]",29549,0.506,-0.218,200,47,NC,9
106,"Myrick, Sue [NC-9]",29549,0.506,-0.218,200,47,NC,9
107,"Myrick, Sue [NC-9]",29549,0.506,-0.218,200,47,NC,9
108,"Myrick, Sue [NC-9]",29549,0.506,-0.218,200,47,NC,9
93,BROYHILL (N. C.),10574,0.288,-0.005,200,47,NC,10
94,BROYHILL,10574,0.288,-0.005,200,47,NC,10
95,BROYHILL,10574,0.288,-0.005,200,47,NC,10
96,BROYHILL,10574,0.288,-0.005,200,47,NC,10
97,BROYHILL,10574,0.288,-0.005,200,47,NC,10
98,BROYHILL,10574,0.288,-0.005,200,47,NC,10
99,BROYHILL,10574,0.288,-0.005,200,47,NC,10
100,BALLENGER,15402,0.429,-0.266,200,47,NC,10
101,"Ballenger, Cass [NC-10]",15402,0.429,-0.266,200,47,NC,10
102,"Ballenger, Cass [NC-10]",15402,0.429,-0.266,200,47,NC,10
103,"Ballenger, Cass [NC-10]",15402,0.429,-0.266,200,47,NC,10
104,"Ballenger, Cass [NC-10]",15402,0.429,-0.266,200,47,NC,10
105,"Ballenger, Cass [NC-10]",15402,0.429,-0.266,200,47,NC,10
106,"Ballenger, Cass [NC-10]",15402,0.429,-0.266,200,47,NC,10
107,"Ballenger, Cass [NC-10]",15402,0.429,-0.266,200,47,NC,10
108,"Ballenger, Cass [NC-10]",15402,0.429,-0.266,200,47,NC,10
93,TAYLOR (N. C.),9230,0.035,0.52,100,47,NC,11
94,TAYLOR (N. C.),9230,0.035,0.52,100,47,NC,11
95,GUDGER,14424,-0.094,0.338,100,47,NC,11
96,GUDGER,14424,-0.094,0.338,100,47,NC,11
97,HENDON,14832,0.358,0.024,200,47,NC,11
98,CLARKE,15017,-0.174,0.101,100,47,NC,11
99,HENDON,15126,0.29,-0.197,200,47,NC,11
100,CLARKE,15017,-0.174,0.101,100,47,NC,11
101,"Clarke, James McC. [NC-11]",15017,-0.174,0.101,100,47,NC,11
102,"Taylor, Charles H. [NC-11]",29135,0.449,0.002,200,47,NC,11
103,"Taylor, Charles H. [NC-11]",29135,0.449,0.002,200,47,NC,11
104,"Taylor, Charles H. [NC-11]",29135,0.449,0.002,200,47,NC,11
105,"Taylor, Charles H. [NC-11]",29135,0.449,0.002,200,47,NC,11
106,"Taylor, Charles H. [NC-11]",29135,0.449,0.002,200,47,NC,11
107,"Taylor, Charles H. [NC-11]",29135,0.449,0.002,200,47,NC,11
108,"Taylor, Charles H. [NC-11]",29135,0.449,0.002,200,47,NC,11
103,"Watt, Melvin L. [NC-12]",29383,-0.508,-0.351,100,47,NC,12
104,"Watt, Melvin L. [NC-12]",29383,-0.508,-0.351,100,47,NC,12
105,"Watt, Melvin L. [NC-12]",29383,-0.508,-0.351,100,47,NC,12
106,"Watt, Melvin L. [NC-12]",29383,-0.508,-0.351,100,47,NC,12
107,"Watt, Melvin L. [NC-12]",29383,-0.508,-0.351,100,47,NC,12
108,"Watt, Melvin L. [NC-12]",29383,-0.508,-0.351,100,47,NC,12
108,"Miller, Brad [NC-13]",20341,-0.302,-0.122,100,47,NC,13
93,ANDREWS (N. D.),10569,0.095,-0.057,200,36,ND,1
94,ANDREWS (N. D.),10569,0.095,-0.057,200,36,ND,1
95,ANDREWS (N. D.),10569,0.095,-0.057,200,36,ND,1
96,"ANDREWS, M.",10569,0.095,-0.057,200,36,ND,1
97,DORGAN,14812,-0.236,0.171,100,36,ND,1
98,DORGAN,14812,-0.236,0.171,100,36,ND,1
99,DORGAN,14812,-0.236,0.171,100,36,ND,1
100,DORGAN,14812,-0.236,0.171,100,36,ND,1
101,"Dorgan, Byron L. [ND]",14812,-0.236,0.171,100,36,ND,1
102,"Dorgan, Byron L. [ND]",14812,-0.236,0.171,100,36,ND,1
103,"Pomeroy, Earl [ND-98]",29384,-0.207,0.178,100,36,ND,1
104,"Pomeroy, Earl [ND]",29384,-0.207,0.178,100,36,ND,1
105,"Pomeroy, Earl [ND]",29384,-0.207,0.178,100,36,ND,1
106,"Pomeroy, Earl [ND]",29384,-0.207,0.178,100,36,ND,1
107,"Pomeroy, Earl [ND]",29384,-0.207,0.178,100,36,ND,1
108,"Pomeroy, Earl [ND]",29384,-0.207,0.178,100,36,ND,1
93,THONE,13045,0.184,-0.165,200,35,NE,1
94,THONE,13045,0.184,-0.165,200,35,NE,1
95,THONE,13045,0.184,-0.165,200,35,NE,1
96,BEREUTER,14605,0.23,-0.407,200,35,NE,1
97,BEREUTER,14605,0.23,-0.407,200,35,NE,1
98,BEREUTER,14605,0.23,-0.407,200,35,NE,1
99,BEREUTER,14605,0.23,-0.407,200,35,NE,1
100,BEREUTER,14605,0.23,-0.407,200,35,NE,1
101,"Bereuter, Doug [NE-1]",14605,0.23,-0.407,200,35,NE,1
102,"Bereuter, Doug [NE-1]",14605,0.23,-0.407,200,35,NE,1
103,"Bereuter, Doug [NE-1]",14605,0.23,-0.407,200,35,NE,1
104,"Bereuter, Doug [NE-1]",14605,0.23,-0.407,200,35,NE,1
105,"Bereuter, Doug [NE-1]",14605,0.23,-0.407,200,35,NE,1
106,"Bereuter, Doug [NE-1]",14605,0.23,-0.407,200,35,NE,1
107,"Bereuter, Doug [NE-1]",14605,0.23,-0.407,200,35,NE,1
108,"Bereuter, Doug [NE-1]",14605,0.23,-0.407,200,35,NE,1
93,MCCOLLISTER,13025,0.285,-0.047,200,35,NE,2
94,MCCOLLISTER,13025,0.285,-0.047,200,35,NE,2
95,CAVANAUGH,14409,-0.2,-0.336,100,35,NE,2
96,CAVANAUGH,14409,-0.2,-0.336,100,35,NE,2
97,DAUB,14810,0.356,-0.272,200,35,NE,2
98,DAUB,14810,0.356,-0.272,200,35,NE,2
99,DAUB,14810,0.356,-0.272,200,35,NE,2
100,DAUB,14810,0.356,-0.272,200,35,NE,2
101,"Hoagland, Peter [NE-2]",15607,-0.178,-0.044,100,35,NE,2
102,"Hoagland, Peter [NE-2]",15607,-0.178,-0.044,100,35,NE,2
103,"Hoagland, Peter [NE-2]",15607,-0.178,-0.044,100,35,NE,2
104,"Christensen, Jon [NE-2]",29536,0.479,-0.221,200,35,NE,2
105,"Christensen, Jon [NE-2]",29536,0.479,-0.221,200,35,NE,2
106,"Terry, Lee [NE-2]",29921,0.418,-0.178,200,35,NE,2
107,"Terry, Lee [NE-2]",29921,0.418,-0.178,200,35,NE,2
108,"Terry, Lee [NE-2]",29921,0.418,-0.178,200,35,NE,2
93,MARTIN (N. C.),10534,0.349,0.127,200,35,NE,3
94,SMITH (NEB.),14276,0.253,-0.022,200,35,NE,3
95,SMITH (NEB.),14276,0.253,-0.022,200,35,NE,3
96,"SMITH, V.",14276,0.253,-0.022,200,35,NE,3
97,"SMITH, V.",14276,0.253,-0.022,200,35,NE,3
98,"SMITH, V.",14276,0.253,-0.022,200,35,NE,3
99,"SMITH, V.",14276,0.253,-0.022,200,35,NE,3
100,"SMITH, V.",14276,0.253,-0.022,200,35,NE,3
101,"Smith, Virginia [NE-3]",14276,0.253,-0.022,200,35,NE,3
102,"Barrett, Bill [NE-3]",29129,0.351,-0.137,200,35,NE,3
103,"Barrett, Bill [NE-3]",29129,0.351,-0.137,200,35,NE,3
104,"Barrett, Bill [NE-3]",29129,0.351,-0.137,200,35,NE,3
105,"Barrett, Bill [NE-3]",29129,0.351,-0.137,200,35,NE,3
106,"Barrett, Bill [NE-3]",29129,0.351,-0.137,200,35,NE,3
107,"Osborne, Tom [NE-3]",20126,0.291,-0.229,200,35,NE,3
108,"Osborne, Tom [NE-3]",20126,0.291,-0.229,200,35,NE,3
93,WYMAN,10639,0.253,-0.15,200,4,NH,1
94,D'AMOURS,14284,-0.152,-0.188,100,4,NH,1
95,D'AMOURS,14284,-0.152,-0.188,100,4,NH,1
96,D'AMOURS,14284,-0.152,-0.188,100,4,NH,1
97,D'AMOURS,14284,-0.152,-0.188,100,4,NH,1
98,D'AMOURS,14284,-0.152,-0.188,100,4,NH,1
99,"SMITH, R.C.",15116,0.624,-0.368,200,4,NH,1
100,"SMITH, R.F.",15116,0.624,-0.368,200,4,NH,1
101,"Smith, Bob [NH-1]",15116,0.624,-0.368,200,4,NH,1
102,"Zeliff, William H., Jr. [NH-1]",29130,0.409,-0.526,200,4,NH,1
103,"Zeliff, William H., Jr. [NH-1]",29130,0.409,-0.526,200,4,NH,1
104,"Zeliff, William H., Jr. [NH-1]",29130,0.409,-0.526,200,4,NH,1
105,"Sununu, John E. [NH-1]",29740,0.449,-0.502,200,4,NH,1
106,"Sununu, John E. [NH-1]",29740,0.449,-0.502,200,4,NH,1
107,"Sununu, John E. [NH-1]",29740,0.449,-0.502,200,4,NH,1
108,"Bradley, Jeb [NH-1]",20335,0.287,-0.29,200,4,NH,1
93,CLEVELAND,10581,0.207,-0.396,200,4,NH,2
94,CLEVELAND,10581,0.207,-0.396,200,4,NH,2
95,CLEVELAND,10581,0.207,-0.396,200,4,NH,2
96,CLEVELAND,10581,0.207,-0.396,200,4,NH,2
97,GREGG,14826,0.375,-0.711,200,4,NH,2
98,GREGG,14826,0.375,-0.711,200,4,NH,2
99,GREGG,14826,0.375,-0.711,200,4,NH,2
100,GREGG,14826,0.375,-0.711,200,4,NH,2
101,"Douglas, Chuck [NH-2]",15602,0.479,-0.637,200,4,NH,2
102,"Swett, Dick [NH-2]",29131,-0.107,-0.154,100,4,NH,2
103,"Swett, Dick [NH-2]",29131,-0.107,-0.154,100,4,NH,2
104,"Bass, Charles F. [NH-2]",29538,0.319,-0.715,200,4,NH,2
105,"Bass, Charles F. [NH-2]",29538,0.319,-0.715,200,4,NH,2
106,"Bass, Charles F. [NH-2]",29538,0.319,-0.715,200,4,NH,2
107,"Bass, Charles F. [NH-2]",29538,0.319,-0.715,200,4,NH,2
108,"Bass, Charles F. [NH-2]",29538,0.319,-0.715,200,4,NH,2
93,HUNT,11022,0.272,-0.044,200,12,NJ,1
94,FLORIO,14223,-0.292,-0.117,100,12,NJ,1
95,FLORIO,14223,-0.292,-0.117,100,12,NJ,1
96,FLORIO,14223,-0.292,-0.117,100,12,NJ,1
97,FLORIO,14223,-0.292,-0.117,100,12,NJ,1
98,FLORIO,14223,-0.292,-0.117,100,12,NJ,1
99,FLORIO,14223,-0.292,-0.117,100,12,NJ,1
100,FLORIO,14223,-0.292,-0.117,100,12,NJ,1
101,"Florio, James J. [NJ-1]",14223,-0.292,-0.117,100,12,NJ,1
102,"Andrews, Robert E. [NJ-1]",29132,-0.248,-0.191,100,12,NJ,1
103,"Andrews, Robert E. [NJ-1]",29132,-0.248,-0.191,100,12,NJ,1
104,"Andrews, Robert E. [NJ-1]",29132,-0.248,-0.191,100,12,NJ,1
105,"Andrews, Robert E. [NJ-1]",29132,-0.248,-0.191,100,12,NJ,1
106,"Andrews, Robert E. [NJ-1]",29132,-0.248,-0.191,100,12,NJ,1
107,"Andrews, Robert E. [NJ-1]",29132,-0.248,-0.191,100,12,NJ,1
108,"Andrews, Robert E. [NJ-1]",29132,-0.248,-0.191,100,12,NJ,1
93,SANDMAN,11046,0.152,-0.102,200,12,NJ,2
94,HUGHES,14238,-0.135,-0.233,100,12,NJ,2
95,HUGHES,14238,-0.135,-0.233,100,12,NJ,2
96,HUGHES,14238,-0.135,-0.233,100,12,NJ,2
97,HUGHES,14238,-0.135,-0.233,100,12,NJ,2
98,HUGHES,14238,-0.135,-0.233,100,12,NJ,2
99,HUGHES,14238,-0.135,-0.233,100,12,NJ,2
100,HUGHES,14238,-0.135,-0.233,100,12,NJ,2
101,"Hughes, William J. [NJ-2]",14238,-0.135,-0.233,100,12,NJ,2
102,"Hughes, William J. [NJ-2]",14238,-0.135,-0.233,100,12,NJ,2
103,"Hughes, William J. [NJ-2]",14238,-0.135,-0.233,100,12,NJ,2
104,"LoBiondo, Frank A. [NJ-2]",29539,0.22,-0.268,200,12,NJ,2
105,"LoBiondo, Frank A. [NJ-2]",29539,0.22,-0.268,200,12,NJ,2
106,"LoBiondo, Frank A. [NJ-2]",29539,0.22,-0.268,200,12,NJ,2
107,"LoBiondo, Frank A. [NJ-2]",29539,0.22,-0.268,200,12,NJ,2
108,"LoBiondo, Frank A. [NJ-2]",29539,0.22,-0.268,200,12,NJ,2
93,HOWARD,10739,-0.406,0,100,12,NJ,3
94,HOWARD,10739,-0.406,0,100,12,NJ,3
95,HOWARD,10739,-0.406,0,100,12,NJ,3
96,HOWARD,10739,-0.406,0,100,12,NJ,3
97,HOWARD,10739,-0.406,0,100,12,NJ,3
98,HOWARD,10739,-0.406,0,100,12,NJ,3
99,HOWARD,10739,-0.406,0,100,12,NJ,3
100,HOWARD,10739,-0.406,0,100,12,NJ,3
101,"Pallone, Frank, Jr. [NJ-3]",15454,-0.307,-0.105,100,12,NJ,3
102,"Pallone, Frank, Jr. [NJ-3]",15454,-0.307,-0.105,100,12,NJ,3
103,"Saxton, Jim [NJ-3]",15112,0.234,-0.471,200,12,NJ,3
104,"Saxton, Jim [NJ-3]",15112,0.234,-0.471,200,12,NJ,3
105,"Saxton, Jim [NJ-3]",15112,0.234,-0.471,200,12,NJ,3
106,"Saxton, Jim [NJ-3]",15112,0.234,-0.471,200,12,NJ,3
107,"Saxton, Jim [NJ-3]",15112,0.234,-0.471,200,12,NJ,3
108,"Saxton, Jim [NJ-3]",15112,0.234,-0.471,200,12,NJ,3
93,THOMPSON,9322,-0.514,-0.143,100,12,NJ,4
94,THOMPSON,9322,-0.514,-0.143,100,12,NJ,4
95,THOMPSON,9322,-0.514,-0.143,100,12,NJ,4
96,THOMPSON,9322,-0.514,-0.143,100,12,NJ,4
97,"SMITH, C.",14863,0.14,-0.332,200,12,NJ,4
98,"SMITH, C.",14863,0.14,-0.332,200,12,NJ,4
99,"SMITH, C.",14863,0.14,-0.332,200,12,NJ,4
100,"SMITH, C.",14863,0.14,-0.332,200,12,NJ,4
101,"Smith, Christopher H. [NJ-4]",14863,0.14,-0.332,200,12,NJ,4
102,"Smith, Christopher H. [NJ-4]",14863,0.14,-0.332,200,12,NJ,4
103,"Smith, Christopher H. [NJ-4]",14863,0.14,-0.332,200,12,NJ,4
105,"Smith, Christopher H. [NJ-4]",14863,0.14,-0.332,200,12,NJ,4
106,"Smith, Christopher H. [NJ-4]",14863,0.14,-0.332,200,12,NJ,4
107,"Smith, Christopher H. [NJ-4]",14863,0.14,-0.332,200,12,NJ,4
108,"Smith, Christopher H. [NJ-4]",14863,0.14,-0.332,200,12,NJ,4
93,FRELINGHUYSEN,3364,0.16,-0.56,200,12,NJ,5
94,FENWICK,14221,0.079,-0.704,200,12,NJ,5
95,FENWICK,14221,0.079,-0.704,200,12,NJ,5
96,FENWICK,14221,0.079,-0.704,200,12,NJ,5
97,FENWICK,14221,0.079,-0.704,200,12,NJ,5
98,ROUKEMA,14855,0.172,-0.73,200,12,NJ,5
99,ROUKEMA,14855,0.172,-0.73,200,12,NJ,5
100,ROUKEMA,14855,0.172,-0.73,200,12,NJ,5
101,"Roukema, Marge [NJ-5]",14855,0.172,-0.73,200,12,NJ,5
102,"Roukema, Marge [NJ-5]",14855,0.172,-0.73,200,12,NJ,5
103,"Roukema, Marge [NJ-5]",14855,0.172,-0.73,200,12,NJ,5
104,"Roukema, Marge [NJ-5]",14855,0.172,-0.73,200,12,NJ,5
105,"Roukema, Marge [NJ-5]",14855,0.172,-0.73,200,12,NJ,5
106,"Roukema, Marge [NJ-5]",14855,0.172,-0.73,200,12,NJ,5
107,"Roukema, Marge [NJ-5]",14855,0.172,-0.73,200,12,NJ,5
108,"Garrett, Scott [NJ-5]",20336,0.583,-0.06,200,12,NJ,5
93,FORSYTHE,12046,0.234,-0.734,200,12,NJ,6
94,FORSYTHE,12046,0.234,-0.734,200,12,NJ,6
95,FORSYTHE,12046,0.234,-0.734,200,12,NJ,6
96,FORSYTHE,12046,0.234,-0.734,200,12,NJ,6
97,FORSYTHE,12046,0.234,-0.734,200,12,NJ,6
98,DWYER,14815,-0.335,0.059,100,12,NJ,6
99,DWYER,14815,-0.335,0.059,100,12,NJ,6
100,DWYER,14815,-0.335,0.059,100,12,NJ,6
101,"Dwyer, Bernard J. [NJ-6]",14815,-0.335,0.059,100,12,NJ,6
102,"Dwyer, Bernard J. [NJ-6]",14815,-0.335,0.059,100,12,NJ,6
103,"Pallone, Frank, Jr. [NJ-6]",15454,-0.307,-0.105,100,12,NJ,6
104,"Pallone, Frank, Jr. [NJ-6]",15454,-0.307,-0.105,100,12,NJ,6
105,"Pallone, Frank, Jr. [NJ-6]",15454,-0.307,-0.105,100,12,NJ,6
106,"Pallone, Frank, Jr. [NJ-6]",15454,-0.307,-0.105,100,12,NJ,6
107,"Pallone, Frank, Jr. [NJ-6]",15454,-0.307,-0.105,100,12,NJ,6
108,"Pallone, Frank, Jr. [NJ-6]",15454,-0.307,-0.105,100,12,NJ,6
93,WIDNALL,10091,0.128,-0.483,200,12,NJ,7
94,MAGUIRE,14254,-0.38,-0.644,100,12,NJ,7
95,MAGUIRE,14254,-0.38,-0.644,100,12,NJ,7
96,MAGUIRE,14254,-0.38,-0.644,100,12,NJ,7
97,ROUKEMA,14855,0.172,-0.73,200,12,NJ,7
98,RINALDO,14046,0.025,-0.322,200,12,NJ,7
99,RINALDO,14046,0.025,-0.322,200,12,NJ,7
100,RINALDO,14046,0.025,-0.322,200,12,NJ,7
101,"Rinaldo, Matthew J. [NJ-7]",14046,0.025,-0.322,200,12,NJ,7
102,"Rinaldo, Matthew J. [NJ-7]",14046,0.025,-0.322,200,12,NJ,7
103,"Franks, Bob [NJ-7]",29371,0.224,-0.708,200,12,NJ,7
104,"Franks, Bob [NJ-7]",29371,0.224,-0.708,200,12,NJ,7
105,"Franks, Bob [NJ-7]",29371,0.224,-0.708,200,12,NJ,7
106,"Franks, Bob [NJ-7]",29371,0.224,-0.708,200,12,NJ,7
107,"Ferguson, Mike [NJ-7]",20127,0.261,-0.457,200,12,NJ,7
108,"Ferguson, Mike [NJ-7]",20127,0.261,-0.457,200,12,NJ,7
93,ROE,12042,-0.297,0.142,100,12,NJ,8
94,ROE,12042,-0.297,0.142,100,12,NJ,8
95,ROE,12042,-0.297,0.142,100,12,NJ,8
96,ROE,12042,-0.297,0.142,100,12,NJ,8
97,ROE,12042,-0.297,0.142,100,12,NJ,8
98,ROE,12042,-0.297,0.142,100,12,NJ,8
99,ROE,12042,-0.297,0.142,100,12,NJ,8
100,ROE,12042,-0.297,0.142,100,12,NJ,8
101,"Roe, Robert A. [NJ-8]",12042,-0.297,0.142,100,12,NJ,8
102,"Roe, Robert A. [NJ-8]",12042,-0.297,0.142,100,12,NJ,8
103,"Kline, Herbert C. [NJ-8]",29372,-0.235,-0.214,100,12,NJ,8
104,"Martini, William J. [NJ-8]",29540,0.166,-0.712,200,12,NJ,8
105,"Pascrell, Bill, Jr. [NJ-8]",29741,-0.278,-0.016,100,12,NJ,8
106,"Pascrell, Bill, Jr. [NJ-8]",29741,-0.278,-0.016,100,12,NJ,8
107,"Pascrell, Bill, Jr. [NJ-8]",29741,-0.278,-0.016,100,12,NJ,8
108,"Pascrell, Bill, Jr. [NJ-8]",29741,-0.278,-0.016,100,12,NJ,8
93,HELSTOSKI,10737,-0.505,-0.329,100,12,NJ,9
94,HELSTOSKI,10737,-0.505,-0.329,100,12,NJ,9
95,HOLLENBECK,14426,-0.053,-0.515,200,12,NJ,9
96,HOLLENBECK,14426,-0.053,-0.515,200,12,NJ,9
97,HOLLENBECK,14426,-0.053,-0.515,200,12,NJ,9
98,TORRICELLI,15071,-0.242,-0.038,100,12,NJ,9
99,TORRICELLI,15071,-0.242,-0.038,100,12,NJ,9
100,TORRICELLI,15071,-0.242,-0.038,100,12,NJ,9
101,"Torricelli, Robert G. [NJ-9]",15071,-0.242,-0.038,100,12,NJ,9
102,"Torricelli, Robert G. [NJ-9]",15071,-0.242,-0.038,100,12,NJ,9
103,"Torricelli, Robert G. [NJ-9]",15071,-0.242,-0.038,100,12,NJ,9
104,"Torricelli, Robert G. [NJ-9]",15071,-0.242,-0.038,100,12,NJ,9
105,"Rothman, Steve R. [NJ-9]",29742,-0.293,-0.204,100,12,NJ,9
106,"Rothman, Steve R. [NJ-9]",29742,-0.293,-0.204,100,12,NJ,9
107,"Rothman, Steve R. [NJ-9]",29742,-0.293,-0.204,100,12,NJ,9
108,"Rothman, Steve R. [NJ-9]",29742,-0.293,-0.204,100,12,NJ,9
93,RODINO,8010,-0.414,-0.172,100,12,NJ,10
94,RODINO,8010,-0.414,-0.172,100,12,NJ,10
95,RODINO,8010,-0.414,-0.172,100,12,NJ,10
96,RODINO,8010,-0.414,-0.172,100,12,NJ,10
97,RODINO,8010,-0.414,-0.172,100,12,NJ,10
98,RODINO,8010,-0.414,-0.172,100,12,NJ,10
99,RODINO,8010,-0.414,-0.172,100,12,NJ,10
100,RODINO,8010,-0.414,-0.172,100,12,NJ,10
101,"Payne, Donald M. [NJ-10]",15619,-0.552,-0.497,100,12,NJ,10
102,"Payne, Donald M. [NJ-10]",15619,-0.552,-0.497,100,12,NJ,10
103,"Payne, Donald M. [NJ-10]",15619,-0.552,-0.497,100,12,NJ,10
104,"Payne, Donald M. [NJ-10]",15619,-0.552,-0.497,100,12,NJ,10
105,"Payne, Donald M. [NJ-10]",15619,-0.552,-0.497,100,12,NJ,10
106,"Payne, Donald M. [NJ-10]",15619,-0.552,-0.497,100,12,NJ,10
107,"Payne, Donald M. [NJ-10]",15619,-0.552,-0.497,100,12,NJ,10
108,"Payne, Donald M. [NJ-10]",15619,-0.552,-0.497,100,12,NJ,10
93,MINISH,10609,-0.293,-0.095,100,12,NJ,11
94,MINISH,10609,-0.293,-0.095,100,12,NJ,11
95,MINISH,10609,-0.293,-0.095,100,12,NJ,11
96,MINISH,10609,-0.293,-0.095,100,12,NJ,11
97,MINISH,10609,-0.293,-0.095,100,12,NJ,11
98,MINISH,10609,-0.293,-0.095,100,12,NJ,11
99,GALLO,15099,0.204,-0.493,200,12,NJ,11
100,GALLO,15099,0.204,-0.493,200,12,NJ,11
101,"Gallo, Dean A. [NJ-11]",15099,0.204,-0.493,200,12,NJ,11
102,"Gallo, Dean A. [NJ-11]",15099,0.204,-0.493,200,12,NJ,11
103,"Gallo, Dean A. [NJ-11]",15099,0.204,-0.493,200,12,NJ,11
104,"Frelinghuysen, Rodney P. [NJ-11]",29541,0.255,-0.766,200,12,NJ,11
105,"Frelinghuysen, Rodney P. [NJ-11]",29541,0.255,-0.766,200,12,NJ,11
106,"Frelinghuysen, Rodney P. [NJ-11]",29541,0.255,-0.766,200,12,NJ,11
107,"Frelinghuysen, Rodney P. [NJ-11]",29541,0.255,-0.766,200,12,NJ,11
108,"Frelinghuysen, Rodney P. [NJ-11]",29541,0.255,-0.766,200,12,NJ,11
93,RINALDO,14046,0.025,-0.322,200,12,NJ,12
94,RINALDO,14046,0.025,-0.322,200,12,NJ,12
95,RINALDO,14046,0.025,-0.322,200,12,NJ,12
96,RINALDO,14046,0.025,-0.322,200,12,NJ,12
97,RINALDO,14046,0.025,-0.322,200,12,NJ,12
98,COURTER,14614,0.249,-0.464,200,12,NJ,12
99,COURTER,14614,0.249,-0.464,200,12,NJ,12
100,COURTER,14614,0.249,-0.464,200,12,NJ,12
101,"Courter, Jim [NJ-12]",14614,0.249,-0.464,200,12,NJ,12
102,"Zimmer, Dick [NJ-12]",29133,0.25,-0.708,200,12,NJ,12
103,"Zimmer, Dick [NJ-12]",29133,0.25,-0.708,200,12,NJ,12
104,"Zimmer, Dick [NJ-12]",29133,0.25,-0.708,200,12,NJ,12
105,"Pappas, Michael [NJ-12]",29743,0.345,-0.388,200,12,NJ,12
106,"Holt, Rush D. [NJ-12]",29923,-0.383,-0.152,100,12,NJ,12
107,"Holt, Rush D. [NJ-12]",29923,-0.383,-0.152,100,12,NJ,12
