Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,
110,115,29938,"Baird, Brian",1,20,100,1/18/07,12/10/08,0,3,2,1,3,HRES73,Budget,73,3,WA,Left committee for no other,
110,115,29915,"Moore, Dennis",1,21,100,1/18/07,12/10/08,0,4,2,1,2,HRES73,Budget,32,3,KS,Transferred to Small Business,
110,115,20338,"Bishop, Timothy",1,22,100,1/18/07,12/10/08,0,1,2,1,1,HRES73,Budget,13,1,NY,,
110,115,29939,"Ryan, Paul",2,1,200,1/4/07,12/10/08,21,2,4,1,1,HRES8,Budget,25,1,WI,,
110,115,20300,"Bonner, Jo",2,2,200,1/18/07,12/10/08,0,3,2,1,3,HRES47,Budget,41,1,AL,Left committee for no other,
110,115,20336,"Garrett, Scott",2,3,200,1/18/07,12/10/08,0,3,2,1,1,HRES47,Budget,12,5,NJ,,
110,115,20347,"Barrett, Gresham",2,4,200,1/18/07,12/10/08,0,3,2,1,3,HRES47,Budget,48,3,SC,Left committee for no other,
110,115,20332,"McCotter, Thaddeus G.",2,5,200,1/18/07,5/16/07,0,3,2,2,1,HRES47,Budget,23,11,MI,Transferred to Financial Services,
110,115,20316,"Diaz-Balart, Mario",2,6,200,1/18/07,12/10/08,0,3,2,1,1,HRES47,Budget,43,25,FL,,
110,115,20352,"Hensarling, Jeb",2,7,200,1/18/07,12/10/08,0,3,2,1,1,HRES47,Budget,49,5,TX,,
110,115,14647,"Lungren, Daniel E.",2,8,200,1/18/07,12/10/08,0,2,2,1,1,HRES47,Budget,71,3,CA,,
110,115,29910,"Simpson, Michael K.",2,9,200,1/18/07,12/10/08,0,2,2,1,1,HRES47,Budget,63,2,ID,,
110,115,20522,"McHenry, Patrick T.",2,10,200,1/18/07,12/10/08,0,2,2,1,1,HRES47,Budget,47,10,NC,,
110,115,20503,"Mack, Connie",2,11,200,1/18/07,12/10/08,0,2,2,1,1,HRES47,Budget,43,14,FL,,
110,115,20531,"Conaway, K. Michael",2,12,200,1/18/07,12/10/08,0,2,2,1,1,HRES47,Budget,49,11,TX,,
110,115,20539,"Campbell, John",2,13,200,1/18/07,12/10/08,0,1,2,1,1,HRES47,Budget,71,48,CA,,
110,115,20130,"Tiberi, Patrick",2,14,200,1/18/07,12/10/08,0,1,2,1,3,HRES47,Budget,24,12,OH,Left committee for no other,
110,115,20334,"Porter, Jon C.",2,15,200,1/18/07,12/10/08,0,1,2,1,0,HRES47,Budget,65,3,NV,Defeated for reelection,
110,115,90327,"Alexander, Rodney",2,16,200,1/18/07,12/10/08,0,1,2,1,1,HRES47,Budget,45,5,LA,,
110,115,20729,"Smith, Adrian",2,17,200,1/18/07,12/10/08,0,1,2,1,3,HRES47,Budget,35,3,NE,Left committee for no other,
110,115,20738,"Jordan, Jim",5,18,200,2/26/08,12/10/08,0,1,2,1,1,HRES998,BUDGET,24,4,OH,,
110,115,20537,"Moore, Gwen",6,1,100,3/19/07,12/10/08,0,1,2,1,1,HRES253,Budget,25,4,WI,Replaced Capps,
110,115,20754,"Tsongas, Nicola S. (Niki)",6,2,100,11/1/07,12/10/08,0,1,2,1,1,HRES788,Budget,3,5,MA,Replaced McCotter,
110,124,14256,"Miller, George",1,1,100,1/4/07,12/10/08,11,16,2,1,1,HRES7,Education and Labor,71,7,CA,,
110,124,14430,"Kildee, Dale E.",1,2,100,1/10/07,12/10/08,0,16,2,1,1,HRES46,Education and Labor,23,5,MI,,
110,124,15619,"Payne, Donald M.",1,3,100,1/10/07,12/10/08,0,10,2,1,1,HRES46,Education and Labor,12,10,NJ,,
110,124,29132,"Andrews, Robert E.",1,4,100,1/10/07,12/10/08,0,9,2,1,0,HRES46,Education and Labor,12,1,NJ,Unsuccessful candidate for the U.S. Senate,
110,124,39307,"Scott, Robert C.",1,5,100,1/10/07,12/10/08,0,2,4,1,1,HRES46,Education and Labor,40,3,VA,,
110,124,29309,"Woolsey, Lynn",1,6,100,1/10/07,12/10/08,0,8,2,1,1,HRES46,Education and Labor,71,6,CA,,
110,124,29763,"Hinojosa, Ruben",1,7,100,1/10/07,12/10/08,0,6,2,1,1,HRES46,Education and Labor,49,15,TX,,
110,124,29744,"McCarthy, Carolyn",1,8,100,1/10/07,12/10/08,0,6,2,1,1,HRES46,Education and Labor,13,4,NY,,
110,124,29730,"Tierney, John",1,9,100,1/10/07,12/10/08,0,6,2,1,1,HRES46,Education and Labor,3,6,MA,,
110,124,29748,"Kucinich, Dennis",1,10,100,1/10/07,12/10/08,0,6,2,1,1,HRES46,Education and Labor,24,10,OH,,
110,124,29931,"Wu, David",1,11,100,1/10/07,12/10/08,0,5,2,1,1,HRES46,Education and Labor,72,1,OR,,
110,124,29923,"Holt, Rush D.",1,12,100,1/10/07,12/10/08,0,5,2,1,1,HRES46,Education and Labor,12,12,NJ,,
110,124,20108,"Davis, Susan",1,13,100,1/10/07,12/10/08,0,4,2,1,1,HRES46,Education and Labor,71,53,CA,,
110,124,29717,"Davis, Danny K.",1,14,100,1/10/07,12/10/08,0,3,2,1,2,HRES46,Education and Labor,21,7,IL,Transferred to Ways and Means,
110,124,20305,"Grijalva, Raul M",1,15,100,1/10/07,12/10/08,0,3,2,1,1,HRES46,Education and Labor,61,7,AZ,,
110,124,20338,"Bishop, Timothy",1,16,100,1/10/07,12/10/08,0,3,2,1,1,HRES46,Education and Labor,13,1,NY,,
110,124,20310,"Sanchez, Linda",1,17,100,1/10/07,12/10/08,0,1,2,1,2,HRES46,Education and Labor,71,39,CA,Transferred to Ways and Means,
110,124,20724,"Sarbanes, John P.",1,18,100,1/10/07,12/10/08,0,1,2,1,2,HRES46,Education and Labor,52,3,MD,Transferred to Energy and Commerce,
110,124,20744,"Sestak, Joe",1,19,100,1/10/07,12/10/08,0,1,2,1,1,HRES46,Education and Labor,14,7,PA,,
110,124,20720,"Loebsack, David",1,20,100,1/10/07,12/10/08,0,1,2,1,1,HRES46,Education and Labor,31,2,IA,,
110,124,20713,"Hirono, Mazie K.",1,21,100,1/10/07,12/10/08,0,1,2,1,1,HRES46,Education and Labor,82,2,HI,,
110,124,20743,"Altmire, Jason",1,22,100,1/10/07,12/10/08,0,1,2,1,1,HRES46,Education and Labor,14,4,PA,,
110,124,20723,"Yarmuth, John A.",1,23,100,1/10/07,12/10/08,0,1,2,1,2,HRES46,Education and Labor,51,3,KY,Transferred to Ways and Means and Budget,
110,124,20716,"Hare, Phil",1,24,100,1/10/07,12/10/08,0,1,2,1,1,HRES46,Education and Labor,21,17,IL,,
110,124,20733,"Clarke, Yvette D.",1,25,100,1/10/07,12/10/08,0,1,2,1,1,HRES46,Education and Labor,13,11,NY,,
110,124,20706,"Courtney, Joe",1,26,100,1/10/07,12/10/08,0,1,2,1,1,HRES46,Education and Labor,1,2,CT,,
110,124,20731,"Shea-Porter, Carol",1,27,100,1/10/07,12/10/08,0,1,3,1,1,HRES46,Education and Labor,4,1,NH,,
110,124,29315,"McKeon, Howard P. (Buck)",2,1,200,1/4/07,12/10/08,21,8,3,1,1,HRES8,Education and Labor,71,25,CA,,
110,124,14675,"Petri, Thomas E.",2,2,200,1/10/07,12/10/08,0,15,2,1,1,HRES45,Education and Labor,25,6,WI,,
110,124,29361,"Hoekstra, Peter",2,3,200,1/10/07,12/10/08,0,1,4,1,1,HRES45,Education and Labor,23,2,MI,,
110,124,29327,"Castle, Michael N.",2,4,200,1/10/07,12/10/08,0,8,2,1,1,HRES45,Education and Labor,11,1,DE,,
110,124,29519,"Souder, Mark E.",2,5,200,1/10/07,12/10/08,0,2,4,1,1,HRES45,Education and Labor,22,3,IN,,
110,124,29362,"Ehlers, Vernon J.",2,6,200,1/10/07,12/10/08,0,5,2,1,1,HRES45,Education and Labor,23,3,MI,,
110,124,29912,"Biggert, Judy.",2,7,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Education and Labor,21,13,IL,,
110,124,20135,"Platts, Todd Russell",2,8,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Education and Labor,14,19,PA,,
110,124,20112,"Keller, Ric",2,9,200,1/10/07,12/10/08,0,4,2,1,0,HRES45,Education and Labor,43,8,FL,Defeated for reelection,
110,124,20138,"Wilson, Addison G. (Joe)",2,10,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Education and Labor,48,2,SC,,
110,124,20333,"Kline, John",2,11,200,1/10/07,12/10/08,0,3,2,1,1,HRES45,Education and Labor,33,2,MN,,
110,124,39300,"Inglis, Bob",2,12,200,1/10/07,3/9/07,0,2,3,1,1,HRES45,Education and Labor,48,4,SC,Resigned from committee,
110,124,20535,"McMorris Rodgers, Cathy",2,13,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Education and Labor,73,5,WA,,
110,124,20532,"Marchant, Kenny",2,14,200,1/10/07,3/9/07,0,2,2,1,2,HRES45,Education and Labor,49,24,TX,Transferred to Financial Services,
110,124,20505,"Price, Tom",2,15,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Education and Labor,44,6,GA,,
110,124,70801,"Fortuño, Luis G.",2,16,200,1/10/07,12/10/08,0,2,2,1,0,HRES45,Education and Labor,92,80,PR,Elected governor of Puerto Rico,
110,124,20514,"Boustany, Charles W. Jr.",2,17,200,1/10/07,12/10/08,0,2,2,1,2,HRES45,Education and Labor,45,7,LA,Transferred to Ways and Means,
110,124,20521,"Foxx, Virginia",2,18,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Education and Labor,47,5,NC,,
110,124,20520,"Kuhl, John R. ``Randy'' Jr.",2,19,200,1/10/07,12/10/08,0,2,2,1,0,HRES45,Education and Labor,13,29,NY,Defeated for reelection,
110,124,20357,"Bishop, Rob",2,20,200,1/10/07,12/10/08,0,1,2,1,1,HRES45,Education and Labor,67,1,UT,,
110,124,20747,"Davis, David",2,21,200,1/10/07,12/10/08,0,1,2,1,0,HRES45,Education and Labor,54,1,TN,Defeated for renomination,
110,124,20725,"Walberg, Tim",2,22,200,1/10/07,12/10/08,0,1,2,1,0,HRES45,Education and Labor,23,7,MI,Defeated for reelection,
110,124,20730,"Heller, Dean",7,1,200,3/12/07,2/26/08,0,1,2,3,2,HRES236,Education and Labor,65,2,NV,Replaced Inglis; to rank after Wahlberg; resigned from committee,
110,128,2605,"Dingell, John D., Jr.",1,1,100,1/4/07,12/10/08,11,26,2,1,1,HRES7,Energy and Commerce,23,15,MI,,
110,128,14280,"Waxman, Henry A.",1,2,100,1/4/07,12/10/08,0,17,2,1,1,HRES7,Energy and Commerce,71,30,CA,,
110,128,14435,"Markey, Edward J.",1,3,100,1/4/07,12/10/08,0,16,2,1,1,HRES7,Energy and Commerce,3,7,MA,,
110,128,15010,"Boucher, Frederick C.",1,4,100,1/4/07,12/10/08,0,11,2,1,1,HRES7,Energy and Commerce,40,9,VA,,
110,128,15072,"Towns, Edolphus",1,5,100,1/4/07,12/10/08,0,10,3,1,3,HRES7,Energy and Commerce,13,10,NY,Left committee for no other,
110,128,15454,"Pallone, Frank, Jr.",1,6,100,1/4/07,12/10/08,0,6,4,1,1,HRES7,Energy and Commerce,12,6,NJ,,
110,128,15100,"Gordon, Bart",1,7,100,1/4/07,12/10/08,0,7,2,1,1,HRES7,Energy and Commerce,54,6,TN,,
110,128,29346,"Rush, Bobby L.",1,8,100,1/4/07,12/10/08,0,7,2,1,1,HRES7,Energy and Commerce,21,1,IL,,
110,128,29312,"Eshoo, Anna G.",1,9,100,1/4/07,12/10/08,0,7,2,1,1,HRES7,Energy and Commerce,71,14,CA,,
110,128,29360,"Stupak, Bart",1,10,100,1/4/07,12/10/08,0,7,2,1,1,HRES7,Energy and Commerce,23,1,MI,,
110,128,15603,"Engel, Eliot L.",1,11,100,1/4/07,12/10/08,0,7,2,1,1,HRES7,Energy and Commerce,13,17,NY,,
110,128,29355,"Wynn, Albert R.",1,12,100,1/4/07,4/14/08,0,6,2,3,0,HRES7,Energy and Commerce,52,4,MD,"Resigned from committee; resigned from the House 5/31/2008, having been defeated for renomination",
110,128,39304,"Green, Gene",1,13,100,1/4/07,12/10/08,0,6,2,1,1,HRES7,Energy and Commerce,49,29,TX,,
110,128,29710,"DeGette, Diana",1,14,100,1/4/07,12/10/08,0,6,2,1,1,HRES7,Energy and Commerce,62,1,CO,,
110,128,29774,"Capps, Lois",1,15,100,1/4/07,12/10/08,0,5,2,1,1,HRES7,Energy and Commerce,71,23,CA,,
110,128,29561,"Doyle, Michael F.",1,16,100,1/4/07,12/10/08,0,4,2,1,1,HRES7,Energy and Commerce,14,14,PA,,
110,128,29318,"Harman, Jane",1,17,100,1/4/07,12/10/08,0,1,4,1,1,HRES7,Energy and Commerce,71,36,CA,,
110,128,29728,"Allen, Thomas H.",1,18,100,1/4/07,12/10/08,0,3,2,1,0,HRES7,Energy and Commerce,2,1,ME,Unsuccessful candidate for the U.S. Senate,
110,128,29911,"Schakowsky, Janice D",1,19,100,1/4/07,12/10/08,0,3,2,1,1,HRES7,Energy and Commerce,21,9,IL,,
110,128,20105,"Solis, Hilda",1,20,100,1/4/07,12/10/08,0,4,2,1,2,HRES7,Energy and Commerce,71,32,CA,"Was unassigned in the 111th Congress, resigning on Feb. 24, 2009 to become Secretary of Labor",
110,128,29943,"Gonzalez, Charles A.",1,21,100,1/4/07,12/10/08,0,3,2,1,1,HRES7,Energy and Commerce,49,20,TX,,
110,128,29937,"Inslee, Jay",1,22,100,1/4/07,12/10/08,0,2,2,1,1,HRES7,Energy and Commerce,73,1,WA,,
110,128,29940,"Baldwin, Tammy",1,23,100,1/4/07,12/10/08,0,2,2,1,1,HRES7,Energy and Commerce,25,2,WI,,
110,128,20102,"Ross, Mike",1,24,100,1/4/07,12/10/08,0,2,2,1,1,HRES7,Energy and Commerce,42,4,AR,,
110,128,29750,"Hooley, Darlene",1,25,100,1/4/07,12/10/08,0,1,2,1,0,HRES7,Energy and Commerce,72,5,OR,,
110,128,29926,"Weiner, Anthony D.",1,26,100,1/4/07,12/10/08,0,1,2,1,1,HRES7,Energy and Commerce,13,9,NY,,
110,128,20140,"Matheson, Jim",1,27,100,1/4/07,12/10/08,0,1,2,1,1,HRES7,Energy and Commerce,67,2,UT,,
110,128,20340,"Butterfield, George Kenneth, Jr. (G.K.)",1,28,100,1/4/07,12/10/08,0,1,2,1,1,HRES7,Energy and Commerce,47,1,NC,,
110,128,20513,"Melancon, Charlie",1,29,100,1/4/07,12/10/08,0,1,2,1,1,HRES7,Energy and Commerce,45,3,LA,,
110,128,20507,"Barrow, John",1,30,100,1/4/07,12/10/08,0,1,2,1,1,HRES7,Energy and Commerce,44,12,GA,,
110,128,29914,"Hill, Baron P.",1,31,100,1/4/07,12/10/08,0,1,2,1,1,HRES7,Energy and Commerce,22,9,IN,,
110,128,15085,"Barton, Joe L.",2,1,200,1/4/07,12/10/08,21,11,2,1,1,HRES8,Energy and Commerce,49,6,TX,,
110,128,94828,"Hall, Ralph M.",2,2,200,1/10/07,12/10/08,0,3,4,1,1,HRES45,Energy and Commerce,49,4,TX,,
110,128,15417,"Hastert, J. Dennis",2,3,200,1/10/07,11/26/07,0,1,4,8,0,HRES45,Energy and Commerce,21,14,IL,Resigned from the House,
110,128,15446,"Upton, Frederick S.",2,4,200,1/10/07,12/10/08,0,9,2,1,1,HRES45,Energy and Commerce,23,6,MI,,
110,128,15627,"Stearns, Clifford B.",2,5,200,1/10/07,12/10/08,0,8,2,1,1,HRES45,Energy and Commerce,43,6,FL,,
110,128,99342,"Deal, Nathan",2,6,200,1/10/07,12/10/08,0,7,2,1,1,HRES45,Energy and Commerce,44,10,GA,,
110,128,29525,"Whitfield, Edward",2,7,200,1/10/07,12/10/08,0,7,2,1,1,HRES45,Energy and Commerce,51,1,KY,,
110,128,29513,"Norwood, Charles W., Jr.",2,8,200,1/10/07,2/13/07,0,7,2,5,0,HRES45,Energy and Commerce,44,9,GA,Died 2/13/2007,
110,128,29584,"Cubin, Barbara",2,9,200,1/10/07,12/10/08,0,6,2,8,0,HRES45,Energy and Commerce,68,1,WY,Announced retirement at end of 110th Congress,
110,128,29718,"Shimkus, John M.",2,10,200,1/10/07,12/10/08,0,6,2,1,1,HRES45,Energy and Commerce,21,19,IL,,
110,128,29779,"Wilson, Heather",2,11,200,1/10/07,12/10/08,0,6,2,1,0,HRES45,Energy and Commerce,66,1,NM,Unsuccessful candidate for the U.S. Senate,
110,128,29501,"Shadegg, John",2,12,200,1/10/07,12/10/08,0,5,2,1,1,HRES45,Energy and Commerce,61,3,AZ,,
110,128,29734,"Pickering, Charles W. (Chip), Jr.",2,13,200,1/10/07,12/10/08,0,5,2,1,0,HRES45,Energy and Commerce,46,3,MS,Announced retirement at end of 110th Congress,
110,128,29773,"Fossella, Vito",2,14,200,1/10/07,12/10/08,0,5,2,1,0,HRES45,Energy and Commerce,13,13,NY,Announced retirement at end of 110th Congress,
110,128,29350,"Buyer, Stephen E.",2,15,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Energy and Commerce,22,4,IN,,
110,128,29505,"Radanovich, George P.",2,16,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Energy and Commerce,71,19,CA,,
110,128,29752,"Pitts, Joseph R.",2,17,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Energy and Commerce,14,16,PA,,
110,128,29775,"Bono, Mary",2,18,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Energy and Commerce,71,45,CA,,
110,128,29932,"Walden, Greg",2,19,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Energy and Commerce,72,2,OR,,
110,128,29921,"Terry, Lee",2,20,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Energy and Commerce,35,2,NE,,
110,128,20127,"Ferguson, Mike",2,21,200,1/10/07,12/10/08,0,3,2,8,0,HRES45,Energy and Commerce,12,7,NJ,Announced retirement at end of 110th Congress,
110,128,20120,"Rogers, Mike",2,22,200,1/10/07,12/10/08,0,3,2,1,1,HRES45,Energy and Commerce,23,8,MI,,
110,128,29549,"Myrick, Sue",2,23,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Energy and Commerce,47,9,NC,,
110,128,20131,"Sullivan, John",2,24,200,1/10/07,12/10/08,0,3,2,1,1,HRES45,Energy and Commerce,53,1,OK,,
110,128,20346,"Murphy, Tim",2,25,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Energy and Commerce,14,18,PA,,
110,128,20355,"Burgess, Michael",2,26,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Energy and Commerce,49,26,TX,,
110,128,20351,"Blackburn, Marsha",4,27,200,3/12/07,12/10/08,0,1,2,1,1,HRES236,Energy and Commerce,54,7,TN,,
110,128,20131,"Sullivan, John",4,28,200,6/27/07,12/10/08,0,1,2,1,1,HRES520,Energy and Commerce,53,1,OK,"to rank after Mrs. Myrick; he had already been appointed on 1/10/07, and there is no evidence that he left the committee after that",
110,128,20538,"Matsui, Doris O.",6,1,100,6/10/08,12/10/08,0,1,2,1,1,HRES1256,ENERGY AND COMMERCE,71,5,CA,Replaced Wynn,
110,128,15604,"Gillmor, Paul E.",7,1,200,6/29/07,6/28/07,0,1,2,3,0,HRES496,Energy and Commerce,24,5,OH,Replaced to fill temporary absence of member; to rank after Mr. Stearns; resigned when the member returned,
110,128,29735,"Blunt, Roy",7,2,200,12/18/07,12/10/08,0,1,5,1,1,HRES885,Energy and Commerce,34,7,MO,To rank after Rossella,
110,134,14837,"Lantos, Tom",1,1,100,1/4/07,2/11/08,12,14,2,5,0,HRES7,Foreign Affairs,71,12,CA,Died 2/11/2008,
110,134,15005,"Berman, Howard L.",1,2,100,1/12/07,12/10/08,13,13,2,1,1,HRES56,Foreign Affairs,71,28,CA,Named chair 3/11/2008,
110,134,15000,"Ackerman, Gary L.",1,3,100,1/12/07,12/10/08,0,13,2,1,1,HRES56,Foreign Affairs,13,5,NY,,
110,134,70302,"Faleomavaega, Eni F. H.",1,4,100,1/12/07,12/10/08,0,10,2,1,1,HRES56,Foreign Affairs,94,79,AS,,
110,134,15619,"Payne, Donald M.",1,5,100,1/12/07,12/10/08,0,10,2,1,1,HRES56,Foreign Affairs,12,10,NJ,,
110,134,29707,"Sherman, Brad",1,6,100,1/12/07,12/10/08,0,6,2,1,1,HRES56,Foreign Affairs,71,27,CA,,
110,134,29715,"Wexler, Robert",1,7,100,1/12/07,12/10/08,0,6,2,1,1,HRES56,Foreign Affairs,43,19,FL,,
110,134,15603,"Engel, Eliot L.",1,8,100,1/12/07,12/10/08,0,4,2,1,1,HRES56,Foreign Affairs,13,17,NY,,
110,134,29731,"Delahunt, William D.",1,9,100,1/12/07,12/10/08,0,5,2,1,1,HRES56,Foreign Affairs,3,10,MA,,
110,134,29776,"Meeks, Gregory W.",1,10,100,1/12/07,12/10/08,0,5,2,1,1,HRES56,Foreign Affairs,13,6,NY,,
110,134,20106,"Watson, Diane E.",1,11,100,1/12/07,12/10/08,0,4,2,1,1,HRES56,Foreign Affairs,71,33,CA,,
110,134,29768,"Smith, Adam",1,12,100,1/12/07,12/10/08,0,3,2,1,1,HRES56,Foreign Affairs,73,9,WA,,
110,134,20516,"Carnahan, Russ",1,13,100,1/12/07,12/10/08,0,2,2,1,1,HRES56,Foreign Affairs,34,3,MO,,
110,134,15628,"Tanner, John S.",1,14,100,1/12/07,12/10/08,0,1,2,1,1,HRES56,Foreign Affairs,54,8,TN,,
110,134,29309,"Woolsey, Lynn",1,15,100,1/12/07,12/10/08,0,1,2,1,3,HRES56,Foreign Affairs,71,6,CA,Left committee for no other,
110,134,29573,"Jackson Lee, Sheila",1,16,100,1/12/07,12/10/08,0,1,2,1,1,HRES56,Foreign Affairs,49,18,TX,,
110,134,29763,"Hinojosa, Ruben",1,17,100,1/12/07,12/10/08,0,1,2,1,3,HRES56,Foreign Affairs,49,15,TX,Left committee for no other,
110,134,29931,"Wu, David",1,18,100,1/12/07,12/10/08,0,1,2,1,3,HRES56,Foreign Affairs,72,1,OR,Left committee for no other,
110,134,20341,"Miller, Brad",1,19,100,1/12/07,12/10/08,0,1,2,1,1,HRES56,Foreign Affairs,47,13,NC,,
110,134,20310,"Sanchez, Linda",1,20,100,1/12/07,12/10/08,0,1,2,1,2,HRES56,Foreign Affairs,71,39,CA,Transferred to Ways and Means,
110,134,20321,"Scott, David",1,21,100,1/12/07,12/10/08,0,1,2,1,1,HRES56,Foreign Affairs,44,13,GA,,
110,134,20501,"Costa, Jim",1,22,100,1/12/07,12/10/08,0,1,2,1,1,HRES56,Foreign Affairs,71,20,CA,,
110,134,20542,"Sires, Albio",1,23,100,1/12/07,12/10/08,0,1,2,1,1,HRES56,Foreign Affairs,12,13,NJ,,
110,134,20701,"Giffords, Gabrielle",1,24,100,1/12/07,12/10/08,0,1,2,1,1,HRES56,Foreign Affairs,61,8,AZ,,
110,134,20711,"Klein, Ron",1,25,100,1/12/07,12/10/08,0,1,2,1,1,HRES56,Foreign Affairs,43,22,FL,,
110,134,15634,"Ros-Lehtinen, Ileana",2,1,200,1/4/07,12/10/08,21,10,2,1,1,HRES8,Foreign Affairs,43,18,FL,,
110,134,14863,"Smith, Christopher H.",2,2,200,1/10/07,12/10/08,0,12,2,1,1,HRES45,Foreign Affairs,12,4,NJ,,
110,134,15014,"Burton, Dan",2,3,200,1/10/07,12/10/08,0,12,2,1,1,HRES45,Foreign Affairs,22,5,IN,,
110,134,15413,"Gallegly, Elton",2,4,200,1/10/07,12/10/08,0,10,2,1,1,HRES45,Foreign Affairs,71,24,CA,,
110,134,15621,"Rohrabacher, Dana",2,5,200,1/10/07,12/10/08,0,8,2,1,1,HRES45,Foreign Affairs,71,46,CA,,
110,134,29349,"Manzullo, Donald",2,6,200,1/18/07,12/10/08,0,1,4,1,1,HRES74,Foreign Affairs,21,16,IL,,
110,134,29321,"Royce, Ed",2,7,200,1/10/07,12/10/08,0,8,2,1,1,HRES45,Foreign Affairs,71,40,CA,,
110,134,29550,"Chabot, Steven J.",2,8,200,1/10/07,12/10/08,0,7,2,1,1,HRES45,Foreign Affairs,24,1,OH,,
110,134,29907,"Tancredo, Thomas G",2,9,200,1/10/07,12/10/08,0,5,2,1,0,HRES45,Foreign Affairs,62,6,CO,Announced retirement at end of 110th Congress,
110,134,14290,"Paul, Ron",2,10,200,1/10/07,12/10/08,0,6,2,1,1,HRES45,Foreign Affairs,49,14,TX,,
110,134,20100,"Flake, Jeff",2,11,200,1/10/07,12/10/08,0,4,2,1,1,HRES45,Foreign Affairs,61,6,AZ,,
110,134,20141,"Davis, Jo Ann",2,12,200,1/10/07,10/6/07,0,4,2,5,0,HRES45,Foreign Affairs,40,1,VA,Died 10/6/2007,
110,134,20117,"Pence, Mike",2,13,200,1/10/07,12/10/08,0,3,2,1,1,HRES45,Foreign Affairs,22,6,IN,,
110,134,20332,"McCotter, Thaddeus G.",2,14,200,1/10/07,5/16/07,0,3,2,2,1,HRES45,Foreign Affairs,23,11,MI,Transferred to Financial Services,
110,134,20138,"Wilson, Addison G. (Joe)",2,15,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Foreign Affairs,48,2,SC,,
110,134,20101,"Boozman, John",2,16,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Foreign Affairs,42,3,AR,,
110,134,20347,"Barrett, Gresham",2,17,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Foreign Affairs,48,3,SC,,
110,134,20503,"Mack, Connie",2,18,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Foreign Affairs,43,14,FL,,
110,134,20518,"Fortenberry, Jeff",2,19,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Foreign Affairs,35,1,NE,,
110,134,20530,"McCaul, Michael T.",2,20,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Foreign Affairs,49,10,TX,,
110,134,20528,"Poe, Ted",2,21,200,1/10/07,12/10/08,0,2,2,1,1,HRES45,Foreign Affairs,49,2,TX,,
110,134,39300,"Inglis, Bob",2,22,200,1/10/07,12/10/08,0,1,2,1,1,HRES45,Foreign Affairs,48,4,SC,,
110,134,70801,"Fortuño, Luis G.",2,23,200,1/10/07,12/10/08,0,1,2,1,0,HRES45,Foreign Affairs,92,80,PR,Elected governor of Puerto Rico,
110,134,39304,"Green, Gene",4,26,100,4/19/07,12/10/08,0,1,2,1,1,HRES323,Foreign Affairs,49,29,TX,To rank immediately after Mr. Tanner,
110,134,29925,"Crowley, Joseph",4,27,100,4/19/07,12/10/08,0,1,2,1,1,HRES323,Foreign Affairs,13,7,NY,To rank immediately after Mr. Hinojosa,
110,134,20756,"Wittman, Robert J.",5,24,200,12/18/07,3/11/08,0,1,2,2,1,HRES885,Foreign Affairs,40,1,VA,Transferred to Armed Services,
110,134,29778,"Lee, Barbara",6,1,100,2/26/08,12/10/08,0,1,2,1,1,HRES999,FOREIGN AFFAIRS,71,9,CA,Replaced Lantos,
110,134,20758,"Bilirakis, Gus",7,1,200,5/10/07,12/10/08,0,1,2,1,0,HRES393,Foreign Affairs,43,9,FL,Replaced McCotter,
110,134,29735,"Blunt, Roy",7,2,200,10/10/07,1/15/08,0,1,5,1,1,HRES722,Foreign Affairs,34,7,MO,Replaced Davis; to rank after Mr. Chabot; resigned from committee,
110,138,14280,"Waxman, Henry A.",1,1,100,1/4/07,12/10/08,11,16,2,1,2,HRES7,Oversight and Government Reform,71,30,CA,Became chair of Energy and Commerce,
110,138,14837,"Lantos, Tom",1,2,100,1/12/07,2/11/08,0,14,2,5,0,HRES56,Oversight and Government Reform,71,12,CA,Died 2/11/2008,
