party,id,committee,session,last,first,other,new_id
2,29912,186,109,Biggert,Judy.,NA,646
2,15445,186,109,Smith,Lamar,S.,236
2,20133,186,109,Hart,Melissa,NA,698
2,20344,186,109,Cole,Tom,NA,744
1,15083,186,109,Mollohan,Alan,B.,72
1,29930,186,109,Jones,Stephanie,Tubbs,653
1,39304,186,109,Green,Gene,NA,270
1,29317,186,109,Roybal-Allard,Lucille,NA,187
1,29561,186,109,Doyle,Michael,F.,540
2,29350,192,109,Buyer,Stephen,E.,162
2,15006,192,109,Bilirakis,Michael,NA,311
2,29300,192,109,Everett,Terry,NA,53
2,15627,192,109,Stearns,Clifford,B.,316
2,29722,192,109,Moran,Jerry,NA,548
2,15401,192,109,Baker,Richard,H.,203
2,20109,192,109,Simmons,Rob,NA,685
2,20137,192,109,Brown,Henry,E.,706
2,20110,192,109,Miller,Jeff,NA,695
2,20101,192,109,Boozman,John,NA,723
2,20335,192,109,Bradley,Jeb,NA,745
2,20313,192,109,Brown-Waite,Ginny,NA,761
2,20303,192,109,Renzi,Rick,NA,764
2,20307,192,109,Nunes,Devin,NA,731
2,20342,192,109,Turner,Mike,NA,747
1,15023,192,109,Evans,Lane,NA,129
1,29325,192,109,Filner,Bob,NA,401
1,29348,192,109,Gutierrez,Luis,V.,185
1,29328,192,109,Brown,Corrine,NA,348
1,29703,192,109,Snyder,Vic,NA,571
1,20328,192,109,Michaud,Michael,H.,784
1,20349,192,109,Herseth,Stephanie,NA,741
1,29387,192,109,Strickland,Ted,NA,273
1,29750,192,109,Hooley,Darlene,NA,589
1,29764,192,109,Reyes,Silvestre,NA,569
1,29922,192,109,Berkley,Shelley,NA,672
1,29924,192,109,Udall,Tom,NA,668
1,20502,192,109,Salazar,John,T.,794
2,15014,192,109,Burton,Dan,NA,337
2,20539,192,109,Campbell,John,NA,809
2,29508,192,109,Bilbray,Brian,P.,509
2,14669,196,109,Thomas,William,M.,360
2,14860,196,109,Shaw,E.,Clay,440
2,15028,196,109,Johnson,Nancy,L.,422
2,15420,196,109,Herger,Wally,NA,242
2,15451,196,109,McCrery,Jim,NA,443
2,29124,196,109,Camp,Dave,NA,34
2,29126,196,109,Ramstad,Jim,NA,372
2,29118,196,109,Nussle,Jim,NA,37
2,29143,196,109,Johnson,Sam,NA,205
2,29386,196,109,Portman,Rob,NA,355
2,29563,196,109,English,Phil,NA,542
2,29502,196,109,Hayworth,J.,D.,478
2,29516,196,109,Weller,Gerald,C.,477
2,29737,196,109,Hulshof,Kenny,NA,628
2,29352,196,109,Lewis,Ron,NA,49
2,29510,196,109,Foley,Mark,NA,454
2,29760,196,109,Brady,Kevin,NA,613
2,29928,196,109,Reynolds,Thomas,M,674
2,29939,196,109,Ryan,Paul,NA,644
2,20144,196,109,Cantor,Eric,NA,696
2,29341,196,109,Linder,John,NA,207
2,20133,196,109,Hart,Melissa,NA,698
2,20312,196,109,Beauprez,Bob,NA,783
2,20324,196,109,Chocola,Chris,NA,729
1,13035,196,109,Rangel,Charles,B.,426
1,14053,196,109,Stark,Fortney,Pete,245
1,15033,196,109,Levin,Sander,M.,249
1,15408,196,109,Cardin,Benjamin,L.,359
1,15613,196,109,McDermott,James,A.,247
1,15431,196,109,Lewis,John,R.,250
1,15616,196,109,Neal,Richard,E.,431
1,15614,196,109,McNulty,Michael,R.,433
1,29120,196,109,Jefferson,William,J.,251
1,15628,196,109,Tanner,John,S.,131
1,29316,196,109,Becerra,Xavier,NA,268
1,29571,196,109,Doggett,Lloyd,NA,500
1,29384,196,109,Pomeroy,Earl,NA,22
1,29930,196,109,Jones,Stephanie,Tubbs,653
1,29901,196,109,Thompson,Mike,NA,636
1,29908,196,109,Larson,John,B.,643
1,20323,196,109,Emanuel,Rahm,NA,765
2,20307,196,109,Nunes,Devin,NA,731
2,29361,242,109,Hoekstra,Peter,NA,282
2,29517,242,109,LaHood,Ray,NA,456
2,29107,242,109,Cunningham,Randy,(Duke),160
2,29300,242,109,Everett,Terry,NA,53
2,15413,242,109,Gallegly,Elton,NA,339
2,29779,242,109,Wilson,Heather,NA,612
2,20141,242,109,Davis,Jo,Ann,688
2,29572,242,109,Thornberry,William,M.,468
2,39316,242,109,McHugh,John,M.,165
2,29524,242,109,Tiahrt,Todd,NA,473
2,20120,242,109,Rogers,Mike,NA,701
2,20303,242,109,Renzi,Rick,NA,764
1,29318,242,109,Harman,Jane,NA,143
1,29337,242,109,Hastings,Alcee,L.,332
1,29764,242,109,Reyes,Silvestre,NA,569
1,29721,242,109,Boswell,Leonard,L.,562
1,29100,242,109,Cramer,Bud,NA,396
1,29312,242,109,Eshoo,Anna,G.,376
1,29923,242,109,Holt,Rush,D.,656
1,20329,242,109,Ruppersberger,C.A.,Dutch,756
1,29730,242,109,Tierney,John,NA,604
2,15601,251,109,Cox,C.,Christopher,237
2,14066,251,109,Young,Donald,E.,377
2,15445,251,109,Smith,Lamar,S.,236
2,15447,251,109,Weldon,Curt,NA,153
2,15449,251,109,Shays,Christopher,NA,234
2,29375,251,109,King,Peter,T.,214
2,29341,251,109,Linder,John,NA,207
2,29519,251,109,Souder,Mark,E.,503
2,29576,251,109,Davis,Thomas,M.,522
2,14647,251,109,Lungren,Daniel,E.,810
2,29739,251,109,Gibbons,Jim,NA,567
2,20109,251,109,Simmons,Rob,NA,685
2,20301,251,109,Rogers,Mike,NA,727
2,20337,251,109,Pearce,Stevan,NA,782
2,20314,251,109,Harris,Katherine,NA,763
2,20512,251,109,Jindal,Bobby,NA,815
2,20536,251,109,Reichert,David,G.,824
2,20530,251,109,McCaul,Michael,T.,816
2,20526,251,109,Dent,Charles,W.,820
1,29368,251,109,Thompson,Bennie,NA,46
1,29709,251,109,Sanchez,Loretta,NA,581
1,14435,251,109,Markey,Edward,J.,287
1,14413,251,109,Dicks,Norman,D.,63
1,29318,251,109,Harman,Jane,NA,143
1,15410,251,109,DeFazio,Peter,A.,380
1,15612,251,109,Lowey,Nita,M.,82
1,70303,251,109,Norton,Eleanor,Holmes,248
1,29504,251,109,Lofgren,Zoe,NA,530
1,29573,251,109,Jackson Lee,Sheila,NA,531
1,29741,251,109,Pascrell,William,J.,625
1,70501,251,109,Christensen,Donna,Marie,666
1,29745,251,109,Etheridge,Bob,NA,559
1,20136,251,109,Langevin,James,NA,692
1,20358,251,109,Meek,Kendrick,B.,752
2,29362,500,109,Ehlers,Vernon,J.,412
2,20331,500,109,Miller,Candice,S.,749
1,29586,500,109,Millender-McDonald,Juanita,NA,538
1,29504,500,109,Lofgren,Zoe,NA,530
2,29104,501,109,Doolittle,John,T.,40
2,29928,501,109,Reynolds,Thomas,M,674
1,29586,501,109,Millender-McDonald,Juanita,NA,538
1,29777,501,109,Brady,Robert,A.,579
2,14669,503,109,Thomas,William,M.,360
2,14860,503,109,Shaw,E.,Clay,440
2,15028,503,109,Johnson,Nancy,L.,422
1,13035,503,109,Rangel,Charles,B.,426
1,14053,503,109,Stark,Fortney,Pete,245
2,15112,507,109,Saxton,H.,James,159
2,29939,507,109,Ryan,Paul,NA,644
2,29563,507,109,English,Phil,NA,542
2,14290,507,109,Paul,Ron,NA,583
2,29760,507,109,Brady,Kevin,NA,613
2,20332,507,109,McCotter,Thaddeus,G.,770
1,29379,507,109,Maloney,Carolyn,B.,183
1,29380,507,109,Hinchey,Maurice,D.,193
1,29709,507,109,Sanchez,Loretta,NA,581
1,29587,507,109,Cummings,Elijah,E.,529
2,15094,661,109,DeLay,Tom,NA,101
2,15417,661,109,Hastert,J.,Dennis,314
2,29735,661,109,Blunt,Roy,NA,549
1,14873,661,109,Hoyer,Steny,H.,68
1,15448,661,109,Pelosi,Nancy,NA,77
1,29127,102,110,Peterson,Collin,C.,15
1,29396,102,110,Holden,Tim,NA,23
1,29746,102,110,McIntyre,Mike,NA,557
1,29745,102,110,Etheridge,Bob,NA,559
1,29721,102,110,Boswell,Leonard,L.,562
1,29942,102,110,Baca,Joe,NA,638
1,20306,102,110,Cardoza,Dennis,NA,734
1,20321,102,110,Scott,David,NA,735
1,20317,102,110,Marshall,Jim,NA,736
1,20349,102,110,Herseth Sandlin,Stephanie,NA,827
1,20533,102,110,Cuellar,Henry,NA,791
1,20501,102,110,Costa,Jim,NA,793
1,20502,102,110,Salazar,John,T.,794
1,20718,102,110,Ellsworth,Brad,NA,828
1,20721,102,110,Boyda,Nancy,E.,829
1,20741,102,110,Space,Zachary,T.,830
1,20726,102,110,Walz,Timothy,J.,831
1,20735,102,110,Gillibrand,Kirsten,E.,832
1,20751,102,110,Kagen,Steve,NA,833
1,29384,102,110,Pomeroy,Earl,NA,22
1,20350,102,110,Davis,Lincoln,NA,737
1,20507,102,110,Barrow,John,NA,795
1,29761,102,110,Lampson,Nick,NA,624
1,20717,102,110,Donnelly,Joe,NA,834
1,20710,102,110,Mahoney,Tim,NA,835
2,39308,102,110,Goodlatte,Robert,W.,42
2,29300,102,110,Everett,Terry,NA,53
2,29393,102,110,Lucas,Frank,D.,48
2,29722,102,110,Moran,Jerry,NA,548
2,29929,102,110,Hayes,Robin,NA,632
2,20116,102,110,Johnson,Timothy,V.,675
2,20124,102,110,Graves,Samuel,NA,679
2,20300,102,110,Bonner,Jo,NA,726
2,20301,102,110,Rogers,Mike,NA,727
2,20325,102,110,King,Steve,NA,728
2,20311,102,110,Musgrave,Marilyn,N.,730
2,20353,102,110,Neugebauer,Randy,NA,740
2,20514,102,110,Boustany,Charles,W.,785
2,20520,102,110,Kuhl,John,R.,787
2,20521,102,110,Foxx,Virginia,NA,788
2,20531,102,110,Conaway,K.,Michael,789
2,20518,102,110,Fortenberry,Jeff,NA,790
2,20540,102,110,Schmidt,Jean,NA,796
2,20729,102,110,Smith,Adrian,NA,836
2,20703,102,110,McCarthy,Kevin,NA,837
2,20725,102,110,Walberg,Tim,NA,838
1,20761,102,110,Childers,Travis,NA,839
2,20755,102,110,Latta,Robert,E.,840
1,12036,104,110,Obey,David,R.,58
1,14072,104,110,Murtha,John,P.,61
1,14413,104,110,Dicks,Norman,D.,63
1,15083,104,110,Mollohan,Alan,B.,72
1,15029,104,110,Kaptur,Marcy,NA,74
1,15124,104,110,Visclosky,Peter,J.,78
1,15612,104,110,Lowey,Nita,M.,82
1,29134,104,110,Serrano,Jose,E.,84
1,29109,104,110,DeLauro,Rosa,NA,85
1,29149,104,110,Moran,James,P.,86
1,29123,104,110,Olver,John,W.,88
1,29101,104,110,Pastor,Ed,NA,89
1,15438,104,110,Price,David,E.,76
1,29144,104,110,Edwards,Chet,NA,136
1,29100,104,110,Cramer,Bud,NA,396
1,29564,104,110,Kennedy,Patrick,J.,476
1,29380,104,110,Hinchey,Maurice,D.,193
1,29317,104,110,Roybal-Allard,Lucille,NA,187
1,29313,104,110,Farr,Sam,NA,47
1,29585,104,110,Jackson,Jesse,L.,493
1,29733,104,110,Kilpatrick,Carolyn,C.,588
1,29713,104,110,Boyd,Allen,NA,573
1,29559,104,110,Fattah,Chaka,NA,506
1,29742,104,110,Rothman,Steven,R.,616
1,29339,104,110,Bishop,Sanford,D.,27
1,29702,104,110,Berry,Marion,NA,555
1,29778,104,110,Lee,Barbara,NA,596
1,29924,104,110,Udall,Tom,NA,668
1,20104,104,110,Schiff,Adam,NA,716
1,20103,104,110,Honda,Mike,NA,707
1,20122,104,110,McCollum,Betty,NA,711
1,20129,104,110,Israel,Steve,NA,704
1,20343,104,110,Ryan,Timothy,J.,755
1,20329,104,110,Ruppersberger,C.A.,Dutch,756
1,20326,104,110,Chandler,A.B.,NA,739
1,20504,104,110,Wasserman Schultz,Debbie,NA,807
1,29771,104,110,Rodriguez,Ciro,D.,578
2,14644,104,110,Lewis,Jerry,NA,96
2,13047,104,110,Young,C.W.,Bill,93
2,14045,104,110,Regula,Ralph,S.,94
2,14854,104,110,Rogers,Harold,NA,98
2,14869,104,110,Wolf,Frank,R.,100
2,15630,104,110,Walsh,James,T.,109
2,29136,104,110,Hobson,David,L.,111
2,29365,104,110,Knollenberg,Joe,NA,208
2,29338,104,110,Kingston,Jack,NA,41
2,29541,104,110,Frelinghuysen,Rodney,P.,460
2,29534,104,110,Wicker,Roger,F.,461
2,29524,104,110,Tiahrt,Todd,NA,473
2,29567,104,110,Wamp,Zach,NA,535
2,29522,104,110,Latham,Tom,NA,452
2,29701,104,110,Aderholt,Robert,NA,564
2,29736,104,110,Emerson,Jo,Ann,547
2,29762,104,110,Granger,Kay,NA,580
2,29751,104,110,Peterson,John,E.,600
2,89767,104,110,Goode,Virgil,H.,743
2,29104,104,110,Doolittle,John,T.,40
2,29517,104,110,LaHood,Ray,NA,456
2,29509,104,110,Weldon,Dave,NA,502
2,29910,104,110,Simpson,Michael,K.,630
2,20139,104,110,Culberson,John,NA,705
2,20115,104,110,Kirk,Mark,NA,687
2,20111,104,110,Crenshaw,Ander,NA,686
2,20125,104,110,Rehberg,Dennis,NA,678
2,20356,104,110,Carter,John,R,774
2,90327,104,110,Alexander,Rodney,NA,738
2,29323,104,110,Calvert,Ken,NA,384
2,20300,104,110,Bonner,Jo,NA,726
1,14451,106,110,Skelton,Ike,NA,119
1,15064,106,110,Spratt,John,M.,123
1,15049,106,110,Ortiz,Solomon,P.,125
1,15637,106,110,Taylor,Gene,NA,133
1,15245,106,110,Abercrombie,Neil,NA,134
1,29358,106,110,Meehan,Martin,T.,141
1,29764,106,110,Reyes,Silvestre,NA,569
1,29703,106,110,Snyder,Vic,NA,571
1,29768,106,110,Smith,Adam,NA,574
1,29709,106,110,Sanchez,Loretta,NA,581
1,29746,106,110,McIntyre,Mike,NA,557
1,29705,106,110,Tauscher,Ellen,NA,582
1,29777,106,110,Brady,Robert,A.,579
1,29132,106,110,Andrews,Robert,E.,264
1,20108,106,110,Davis,Susan,NA,691
1,20136,106,110,Langevin,James,NA,692
1,20145,106,110,Larsen,Rick,NA,684
1,15019,106,110,Cooper,Jim,NA,222
1,20317,106,110,Marshall,Jim,NA,736
1,70701,106,110,Bordallo,Madeleine,Z.,753
1,29906,106,110,Udall,Mark,NA,669
1,20523,106,110,Boren,Dan,NA,800
1,20718,106,110,Ellsworth,Brad,NA,828
1,20721,106,110,Boyda,Nancy,E.,829
1,20745,106,110,Murphy,Patrick,J.,841
1,20712,106,110,Johnson,Henry,C.,842
1,20731,106,110,Shea-Porter,Carol,NA,843
1,20706,106,110,Courtney,Joe,NA,844
1,20720,106,110,Loebsack,David,NA,845
1,20735,106,110,Gillibrand,Kirsten,E.,832
1,20744,106,110,Sestak,Joe,NA,846
1,20701,106,110,Giffords,Gabrielle,NA,847
1,20708,106,110,Castor,Kathy,NA,848
1,29587,106,110,Cummings,Elijah,E.,529
2,14835,106,110,Hunter,Duncan,L.,149
2,15112,106,110,Saxton,H.,James,159
2,39316,106,110,McHugh,John,M.,165
2,29300,106,110,Everett,Terry,NA,53
2,29356,106,110,Bartlett,Roscoe,G.,167
2,29315,106,110,McKeon,Howard,P.,283
2,29572,106,110,Thornberry,William,M.,468
2,29546,106,110,Jones,Walter,B.,471
2,29929,106,110,Hayes,Robin,NA,632
2,29323,106,110,Calvert,Ken,NA,384
2,20141,106,110,Davis,Jo,Ann,688
2,20123,106,110,Akin,W.,Todd,690
2,20143,106,110,Forbes,J.,Randy,694
2,20110,106,110,Miller,Jeff,NA,695
2,20138,106,110,Wilson,Addison,G.,693
2,29539,106,110,Lobiondo,Frank,A.,489
2,20344,106,110,Cole,Tom,NA,744
2,20357,106,110,Bishop,Rob,NA,746
2,20342,106,110,Turner,Mike,NA,747
2,20333,106,110,Kline,John,NA,748
2,20331,106,110,Miller,Candice,S.,749
2,20319,106,110,Gingrey,Phil,NA,750
2,20301,106,110,Rogers,Mike,NA,727
2,20304,106,110,Franks,Trent,NA,751
2,20534,106,110,Drake,Thelma,D.,797
2,20535,106,110,McMorris Rodgers,Cathy,NA,849
2,20531,106,110,Conaway,K.,Michael,789
2,20511,106,110,Davis,Geoff,NA,799
1,20358,106,110,Meek,Kendrick,B.,752
1,20136,106,110,Langevin,James,NA,692
1,20754,106,110,Tsongas,Nicola,S.,850
2,20134,106,110,Shuster,Bill,NA,722
2,20704,106,110,Lamborn,Doug,NA,851
2,20756,106,110,Wittman,Robert,J.,852
1,14824,113,110,Frank,Barney,NA,173
1,15104,113,110,Kanjorski,Paul,E.,174
1,29106,113,110,Waters,Maxine,NA,178
1,29379,113,110,Maloney,Carolyn,B.,183
1,29348,113,110,Gutierrez,Luis,V.,185
1,29378,113,110,Velazquez,Nydia,M.,189
1,29383,113,110,Watt,Melvin,NA,192
1,15000,113,110,Ackerman,Gary,L.,327
1,29720,113,110,Carson,Julia,M.,590
1,29707,113,110,Sherman,Brad,NA,592
1,29776,113,110,Meeks,Gregory,W.,593
1,29915,113,110,Moore,Dennis,NA,651
1,29919,113,110,Capuano,Michael,E.,654
1,29763,113,110,Hinojosa,Ruben,NA,602
1,20147,113,110,Clay,William,Lacy,703
1,29744,113,110,McCarthy,Carolyn,NA,603
1,29942,113,110,Baca,Joe,NA,638
1,20119,113,110,Lynch,Stephen,F.,719
1,20341,113,110,Miller,Brad,NA,766
1,20321,113,110,Scott,David,NA,735
1,20529,113,110,Green,Al,NA,804
1,20517,113,110,Cleaver,Emanuel,NA,805
1,20509,113,110,Bean,Melissa,L.,806
1,20537,113,110,Moore,Gwen,NA,808
1,20350,113,110,Davis,Lincoln,NA,737
1,20542,113,110,Sires,Albio,NA,853
1,20732,113,110,Hodes,Paul,W.,854
1,20727,113,110,Ellison,Keith,NA,855
1,20711,113,110,Klein,Ron,NA,856
1,20710,113,110,Mahoney,Tim,NA,835
1,20739,113,110,Wilson,Charles,A.,857
1,20705,113,110,Perlmutter,Ed,NA,858
1,20707,113,110,Murphy,Christopher,S.,859
1,20717,113,110,Donnelly,Joe,NA,834
1,29715,113,110,Wexler,Robert,NA,615
1,20317,113,110,Marshall,Jim,NA,736
2,29301,113,110,Bachus,Spencer,NA,211
2,15401,113,110,Baker,Richard,H.,203
2,29390,113,110,Pryce,Deborah,NA,206
2,29327,113,110,Castle,Michael,N.,213
2,29375,113,110,King,Peter,T.,214
2,29321,113,110,Royce,Ed,NA,344
2,29393,113,110,Lucas,Frank,D.,48
2,14290,113,110,Paul,Ron,NA,583
2,15604,113,110,Gillmor,Paul,E.,318
2,29553,113,110,LaTourette,Steven,C.,527
2,29349,113,110,Manzullo,Donald,NA,342
2,29546,113,110,Jones,Walter,B.,471
2,29912,113,110,Biggert,Judy.,NA,646
2,15449,113,110,Shays,Christopher,NA,234
2,29905,113,110,Miller,Gary,G.,655
2,20315,113,110,Feeney,Tom,NA,757
2,20352,113,110,Hensarling,Jeb,NA,758
2,20336,113,110,Garrett,Scott,NA,759
2,20313,113,110,Brown-Waite,Ginny,NA,761
2,20347,113,110,Barrett,Gresham,NA,762
2,20303,113,110,Renzi,Rick,NA,764
2,20345,113,110,Gerlach,Jim,NA,767
2,20337,113,110,Pearce,Stevan,NA,782
2,20353,113,110,Neugebauer,Randy,NA,740
2,20505,113,110,Price,Tom,NA,801
2,20511,113,110,Davis,Geoff,NA,799
2,20522,113,110,McHenry,Patrick,T.,803
2,20539,113,110,Campbell,John,NA,809
2,20113,113,110,Putnam,Adam,NA,680
2,20351,113,110,Blackburn,Marsha,NA,775
2,20728,113,110,Bachmann,Michele,NA,860
2,20715,113,110,Roskam,Peter,J.,861
2,20146,113,110,Capito,Shelley,Moore,699
1,20523,113,110,Boren,Dan,NA,800
1,20761,113,110,Childers,Travis,NA,839
1,20749,113,110,Foster,Bill,NA,862
1,20757,113,110,Carson,Andre,NA,863
1,20762,113,110,Speier,Karen,Lorraine,864
1,20760,113,110,Cazayoux,Donald,J.,865
2,20532,113,110,Marchant,Kenny,NA,813
2,20332,113,110,McCotter,Thaddeus,G.,770
2,20703,113,110,McCarthy,Kevin,NA,837
2,20730,113,110,Heller,Dean,NA,866
1,15064,115,110,Spratt,John,M.,123
1,29109,115,110,DeLauro,Rosa,NA,85
1,29144,115,110,Edwards,Chet,NA,136
1,29774,115,110,Capps,Lois,NA,617
1,15019,115,110,Cooper,Jim,NA,222
1,29728,115,110,Allen,Thomas,H.,570
1,20525,115,110,Schwartz,Allyson,Y.,812
1,15029,115,110,Kaptur,Marcy,NA,74
1,29316,115,110,Becerra,Xavier,NA,268
1,29571,115,110,Doggett,Lloyd,NA,500
1,29588,115,110,Blumenauer,Earl,NA,507
1,29702,115,110,Berry,Marion,NA,555
1,29713,115,110,Boyd,Allen,NA,573
1,29729,115,110,McGovern,Jim,NA,626
1,20740,115,110,Sutton,Betty,NA,867
1,29132,115,110,Andrews,Robert,E.,264
1,39307,115,110,Scott,Robert,C.,269
1,29745,115,110,Etheridge,Bob,NA,559
1,29750,115,110,Hooley,Darlene,NA,589
1,29938,115,110,Baird,Brian,NA,671
1,29915,115,110,Moore,Dennis,NA,651
1,20338,115,110,Bishop,Timothy,NA,778
2,29939,115,110,Ryan,Paul,NA,644
2,20300,115,110,Bonner,Jo,NA,726
2,20336,115,110,Garrett,Scott,NA,759
2,20347,115,110,Barrett,Gresham,NA,762
2,20332,115,110,McCotter,Thaddeus,G.,770
2,20316,115,110,Diaz-Balart,Mario,NA,771
2,20352,115,110,Hensarling,Jeb,NA,758
2,14647,115,110,Lungren,Daniel,E.,810
2,29910,115,110,Simpson,Michael,K.,630
2,20522,115,110,McHenry,Patrick,T.,803
2,20503,115,110,Mack,Connie,NA,811
2,20531,115,110,Conaway,K.,Michael,789
2,20539,115,110,Campbell,John,NA,809
2,20130,115,110,Tiberi,Patrick,NA,702
2,20334,115,110,Porter,Jon,C.,773
2,90327,115,110,Alexander,Rodney,NA,738
2,20729,115,110,Smith,Adrian,NA,836
2,20738,115,110,Jordan,Jim,NA,868
1,20537,115,110,Moore,Gwen,NA,808
1,20754,115,110,Tsongas,Nicola,S.,850
1,14256,124,110,Miller,George,NA,257
1,14430,124,110,Kildee,Dale,E.,217
1,15619,124,110,Payne,Donald,M.,262
1,29132,124,110,Andrews,Robert,E.,264
1,39307,124,110,Scott,Robert,C.,269
1,29309,124,110,Woolsey,Lynn,NA,244
1,29763,124,110,Hinojosa,Ruben,NA,602
1,29744,124,110,McCarthy,Carolyn,NA,603
1,29730,124,110,Tierney,John,NA,604
1,29748,124,110,Kucinich,Dennis,NA,607
1,29931,124,110,Wu,David,NA,661
1,29923,124,110,Holt,Rush,D.,656
1,20108,124,110,Davis,Susan,NA,691
1,29717,124,110,Davis,Danny,K.,618
1,20305,124,110,Grijalva,Raul,M,776
1,20338,124,110,Bishop,Timothy,NA,778
1,20310,124,110,Sanchez,Linda,NA,780
1,20724,124,110,Sarbanes,John,P.,869
1,20744,124,110,Sestak,Joe,NA,846
1,20720,124,110,Loebsack,David,NA,845
1,20713,124,110,Hirono,Mazie,K.,870
1,20743,124,110,Altmire,Jason,NA,871
1,20723,124,110,Yarmuth,John,A.,872
1,20716,124,110,Hare,Phil,NA,873
1,20733,124,110,Clarke,Yvette,D.,874
1,20706,124,110,Courtney,Joe,NA,844
1,20731,124,110,Shea-Porter,Carol,NA,843
2,29315,124,110,McKeon,Howard,P.,283
2,14675,124,110,Petri,Thomas,E.,277
2,29361,124,110,Hoekstra,Peter,NA,282
2,29327,124,110,Castle,Michael,N.,213
2,29519,124,110,Souder,Mark,E.,503
2,29362,124,110,Ehlers,Vernon,J.,412
2,29912,124,110,Biggert,Judy.,NA,646
2,20135,124,110,Platts,Todd,Russell,709
2,20112,124,110,Keller,Ric,NA,710
2,20138,124,110,Wilson,Addison,G.,693
2,20333,124,110,Kline,John,NA,748
2,39300,124,110,Inglis,Bob,NA,240
2,20535,124,110,McMorris Rodgers,Cathy,NA,849
2,20532,124,110,Marchant,Kenny,NA,813
2,20505,124,110,Price,Tom,NA,801
2,70801,124,110,Fortuño,Luis,G.,814
2,20514,124,110,Boustany,Charles,W.,785
2,20521,124,110,Foxx,Virginia,NA,788
2,20520,124,110,Kuhl,John,R.,787
2,20357,124,110,Bishop,Rob,NA,746
2,20747,124,110,Davis,David,NA,875
2,20725,124,110,Walberg,Tim,NA,838
2,20730,124,110,Heller,Dean,NA,866
1,2605,128,110,Dingell,John,D.,284
1,14280,128,110,Waxman,Henry,A.,285
1,14435,128,110,Markey,Edward,J.,287
1,15010,128,110,Boucher,Frederick,C.,296
1,15072,128,110,Towns,Edolphus,NA,299
1,15454,128,110,Pallone,Frank,NA,302
1,15100,128,110,Gordon,Bart,NA,228
1,29346,128,110,Rush,Bobby,L.,186
1,29312,128,110,Eshoo,Anna,G.,376
1,29360,128,110,Stupak,Bart,NA,140
1,15603,128,110,Engel,Eliot,L.,267
1,29355,128,110,Wynn,Albert,R.,190
1,39304,128,110,Green,Gene,NA,270
1,29710,128,110,DeGette,Diana,NA,611
1,29774,128,110,Capps,Lois,NA,617
1,29561,128,110,Doyle,Michael,F.,540
1,29318,128,110,Harman,Jane,NA,143
1,29728,128,110,Allen,Thomas,H.,570
1,29911,128,110,Schakowsky,Janice,D,650
1,20105,128,110,Solis,Hilda,NA,712
1,29943,128,110,Gonzalez,Charles,A.,652
1,29937,128,110,Inslee,Jay,NA,20
1,29940,128,110,Baldwin,Tammy,NA,658
1,20102,128,110,Ross,Mike,NA,682
1,29750,128,110,Hooley,Darlene,NA,589
1,29926,128,110,Weiner,Anthony,D.,665
1,20140,128,110,Matheson,Jim,NA,708
1,20340,128,110,Butterfield,George,Kenneth,742
1,20513,128,110,Melancon,Charlie,NA,792
1,20507,128,110,Barrow,John,NA,795
1,29914,128,110,Hill,Baron,P.,637
2,15085,128,110,Barton,Joe,L.,313
2,94828,128,110,Hall,Ralph,M.,779
2,15417,128,110,Hastert,J.,Dennis,314
2,15446,128,110,Upton,Frederick,S.,315
2,15627,128,110,Stearns,Clifford,B.,316
2,99342,128,110,Deal,Nathan,NA,516
2,29525,128,110,Whitfield,Edward,NA,510
2,29513,128,110,Norwood,Charles,W.,505
2,29584,128,110,Cubin,Barbara,NA,532
2,29718,128,110,Shimkus,John,M.,610
2,29779,128,110,Wilson,Heather,NA,612
2,29501,128,110,Shadegg,John,NA,496
2,29734,128,110,Pickering,Charles,W.,550
2,29773,128,110,Fossella,Vito,NA,591
2,29350,128,110,Buyer,Stephen,E.,162
2,29505,128,110,Radanovich,George,P.,497
2,29752,128,110,Pitts,Joseph,R.,598
2,29775,128,110,Bono,Mary,NA,577
2,29932,128,110,Walden,Greg,NA,629
2,29921,128,110,Terry,Lee,NA,647
2,20127,128,110,Ferguson,Mike,NA,700
2,20120,128,110,Rogers,Mike,NA,701
2,29549,128,110,Myrick,Sue,NA,494
2,20131,128,110,Sullivan,John,NA,720
2,20346,128,110,Murphy,Tim,NA,760
2,20355,128,110,Burgess,Michael,NA,781
2,20351,128,110,Blackburn,Marsha,NA,775
2,20131,128,110,Sullivan,John,NA,720
1,20538,128,110,Matsui,Doris,O.,825
2,15604,128,110,Gillmor,Paul,E.,318
2,29735,128,110,Blunt,Roy,NA,549
1,14837,134,110,Lantos,Tom,NA,325
1,15005,134,110,Berman,Howard,L.,219
1,15000,134,110,Ackerman,Gary,L.,327
1,70302,134,110,Faleomavaega,Eni,F.,275
1,15619,134,110,Payne,Donald,M.,262
1,29707,134,110,Sherman,Brad,NA,592
1,29715,134,110,Wexler,Robert,NA,615
1,15603,134,110,Engel,Eliot,L.,267
1,29731,134,110,Delahunt,William,D.,622
1,29776,134,110,Meeks,Gregory,W.,593
1,20106,134,110,Watson,Diane,E.,717
1,29768,134,110,Smith,Adam,NA,574
1,20516,134,110,Carnahan,Russ,NA,818
1,15628,134,110,Tanner,John,S.,131
1,29309,134,110,Woolsey,Lynn,NA,244
1,29573,134,110,Jackson Lee,Sheila,NA,531
1,29763,134,110,Hinojosa,Ruben,NA,602
1,29931,134,110,Wu,David,NA,661
