party,id,committee,session,last,first,other,new_id
1,40103,308,111,Nelson,Earl,Benjamin,160
1,49901,308,111,Bayh,Evan,NA,155
1,40706,308,111,Webb,Jim,NA,194
1,40701,308,111,McCaskill,Claire,NA,195
1,29906,308,111,Udall,Mark,NA,206
1,40907,308,111,Hagan,Kay,NA,207
1,40900,308,111,Begich,Mark,NA,208
1,40903,308,111,Burris,Roland,NA,209
2,15039,308,111,McCain,John,NA,56
2,15424,308,111,Inhofe,James,M.,106
2,49700,308,111,Sessions,Jeff,NA,146
2,29512,308,111,Chambliss,Saxby,NA,171
2,29566,308,111,Graham,Lindsey,O.,175
2,29754,308,111,Thune,John,NA,182
2,40501,308,111,Martinez,Melquiades,R.,183
2,29534,308,111,Wicker,Roger,F.,197
2,29548,308,111,Burr,Richard,NA,187
2,29918,308,111,Vitter,David,NA,186
2,49703,308,111,Collins,Susan,NA,147
1,40912,308,111,Kirk,Paul,NA,210
2,40911,308,111,LeMieux,George,NA,211
1,14213,314,111,Dodd,Christopher,NA,65
1,15425,314,111,Johnson,Tim,NA,136
1,29142,314,111,Reed,Jack,NA,141
1,14858,314,111,Schumer,Charles,Ellis,154
1,49901,314,111,Bayh,Evan,NA,155
1,29373,314,111,Menendez,Robert,NA,184
1,14400,314,111,Akaka,Daniel,K.,86
1,29389,314,111,Brown,Sherrod,NA,191
1,40702,314,111,Tester,Jon,NA,198
1,15703,314,111,Kohl,Herbert,H.,29
1,40909,314,111,Warner,Mark,NA,212
1,40908,314,111,Merkley,Jeff,NA,213
1,40910,314,111,Bennet,Michael,NA,203
2,94659,314,111,Shelby,Richard,C.,105
2,49307,314,111,Bennet,Robert,F.,71
2,15406,314,111,Bunning,James,Paul,152
2,29345,314,111,Crapo,Michael,Dean,153
2,40501,314,111,Martinez,Melquiades,R.,183
2,40705,314,111,Corker,Bob,NA,196
2,29936,314,111,DeMint,James,W.,185
2,29918,314,111,Vitter,David,NA,186
2,40905,314,111,Johanns,Mike,NA,205
2,49306,314,111,Hutchison,Kay,Bailey,62
2,14826,314,111,Gregg,Judd,NA,75
1,15502,316,111,Conrad,Kent,NA,6
1,49308,316,111,Murray,Patty,NA,30
1,14871,316,111,Wyden,Ron,NA,112
1,49309,316,111,Feingold,Russel,D.,10
1,1366,316,111,Byrd,Robert,C.,19
1,14651,316,111,Nelson,Clarence,William,162
1,29732,316,111,Stabenow,Deborah,Ann,159
1,29373,316,111,Menendez,Robert,NA,184
1,15408,316,111,Cardin,Benjamin,L.,199
1,29147,316,111,Sanders,Bernard,NA,200
1,40704,316,111,Whitehouse,Sheldon,NA,201
1,40909,316,111,Warner,Mark,NA,212
1,40908,316,111,Merkley,Jeff,NA,213
2,14826,316,111,Gregg,Judd,NA,75
2,14226,316,111,Grassley,Charles,E.,18
2,49706,316,111,Enzi,Michael,B.,139
2,49700,316,111,Sessions,Jeff,NA,146
2,15406,316,111,Bunning,James,Paul,152
2,29345,316,111,Crapo,Michael,Dean,153
2,29537,316,111,Ensign,John,Eric,166
2,40305,316,111,Cornyn,John,NA,176
2,29566,316,111,Graham,Lindsey,O.,175
2,40304,316,111,Alexander,Lamar,NA,179
1,14922,321,111,Rockefeller,John,D.,77
1,4812,321,111,Inouye,Daniel,K.,20
1,14920,321,111,Kerry,John,F.,66
1,14812,321,111,Dorgan,Byron,NA,80
1,15011,321,111,Boxer,Barbara,NA,68
1,14651,321,111,Nelson,Clarence,William,162
1,39310,321,111,Cantwell,Maria,NA,169
1,14914,321,111,Lautenberg,Frank,R.,26
1,40301,321,111,Pryor,Mark,NA,177
1,40701,321,111,McCaskill,Claire,NA,195
1,40700,321,111,Klobuchar,Amy,NA,193
1,29924,321,111,Udall,Tom,NA,214
1,40909,321,111,Warner,Mark,NA,212
1,40900,321,111,Begich,Mark,NA,208
2,49306,321,111,Hutchison,Kay,Bailey,62
2,14661,321,111,Snowe,Olympia,J.,110
2,29537,321,111,Ensign,John,Eric,166
2,29936,321,111,DeMint,James,W.,185
2,29754,321,111,Thune,John,NA,182
2,29534,321,111,Wicker,Roger,F.,197
2,29909,321,111,Isakson,Johnny,NA,188
2,29918,321,111,Vitter,David,NA,186
2,29523,321,111,Brownback,Samuel,Dale,144
2,40501,321,111,Martinez,Melquiades,R.,183
2,40905,321,111,Johanns,Mike,NA,205
2,40911,321,111,LeMieux,George,NA,211
1,14912,330,111,Bingaman,Jeff,NA,47
1,14812,330,111,Dorgan,Byron,NA,80
1,14871,330,111,Wyden,Ron,NA,112
1,15425,330,111,Johnson,Tim,NA,136
1,49702,330,111,Landrieu,Mary,L.,135
1,39310,330,111,Cantwell,Maria,NA,169
1,29373,330,111,Menendez,Robert,NA,184
1,29305,330,111,Lincoln,Blanche,Lambert,150
1,29147,330,111,Sanders,Bernard,NA,200
1,40702,330,111,Tester,Jon,NA,198
1,49901,330,111,Bayh,Evan,NA,155
1,29732,330,111,Stabenow,Deborah,Ann,159
1,29906,330,111,Udall,Mark,NA,206
1,40906,330,111,Shaheen,Jeanne,NA,215
2,40300,330,111,Murkowski,Lisa,NA,180
2,29548,330,111,Burr,Richard,NA,187
2,40707,330,111,Barrasso,John,A.,202
2,29523,330,111,Brownback,Samuel,Dale,144
2,40902,330,111,Risch,James,NA,216
2,15039,330,111,McCain,John,NA,56
2,49307,330,111,Bennet,Robert,F.,71
2,15406,330,111,Bunning,James,Paul,152
2,49700,330,111,Sessions,Jeff,NA,146
2,40705,330,111,Corker,Bob,NA,196
1,15011,332,111,Boxer,Barbara,NA,68
1,14203,332,111,Baucus,Max,NA,8
1,15015,332,111,Carper,Thomas,Richard,164
1,14914,332,111,Lautenberg,Frank,R.,26
1,15408,332,111,Cardin,Benjamin,L.,199
1,29147,332,111,Sanders,Bernard,NA,200
1,40700,332,111,Klobuchar,Amy,NA,193
1,40704,332,111,Whitehouse,Sheldon,NA,201
1,29924,332,111,Udall,Tom,NA,214
1,40908,332,111,Merkley,Jeff,NA,213
1,20735,332,111,Gillibrand,Kirsten,E.,204
2,15424,332,111,Inhofe,James,M.,106
2,49903,332,111,Voinovich,George,Victor,151
2,29918,332,111,Vitter,David,NA,186
2,40707,332,111,Barrasso,John,A.,202
2,14910,332,111,Specter,Arlen,NA,35
2,29345,332,111,Crapo,Michael,Dean,153
2,15501,332,111,Bond,Christopher,S.,39
2,40304,332,111,Alexander,Lamar,NA,179
1,14910,332,111,Specter,Arlen,NA,118
1,14203,336,111,Baucus,Max,NA,8
1,14922,336,111,Rockefeller,John,D.,77
1,14912,336,111,Bingaman,Jeff,NA,47
1,15502,336,111,Conrad,Kent,NA,6
1,14920,336,111,Kerry,John,F.,66
1,29305,336,111,Lincoln,Blanche,Lambert,150
1,14871,336,111,Wyden,Ron,NA,112
1,14858,336,111,Schumer,Charles,Ellis,154
1,29732,336,111,Stabenow,Deborah,Ann,159
1,39310,336,111,Cantwell,Maria,NA,169
1,40500,336,111,Salazar,Kenneth,Lee,181
1,14651,336,111,Nelson,Clarence,William,162
1,29373,336,111,Menendez,Robert,NA,184
1,15015,336,111,Carper,Thomas,Richard,164
2,14226,336,111,Grassley,Charles,E.,18
2,14503,336,111,Hatch,Orrin,G.,98
2,14661,336,111,Snowe,Olympia,J.,110
2,15429,336,111,Kyl,Jon,NA,115
2,15406,336,111,Bunning,James,Paul,152
2,29345,336,111,Crapo,Michael,Dean,153
2,14852,336,111,Roberts,Pat,NA,134
2,29537,336,111,Ensign,John,Eric,166
2,49706,336,111,Enzi,Michael,B.,139
2,40305,336,111,Cornyn,John,NA,176
1,14920,338,111,Kerry,John,F.,66
1,14213,338,111,Dodd,Christopher,NA,65
1,49309,338,111,Feingold,Russel,D.,10
1,15011,338,111,Boxer,Barbara,NA,68
1,29373,338,111,Menendez,Robert,NA,184
1,15408,338,111,Cardin,Benjamin,L.,199
1,40703,338,111,Casey,Robert,P.,192
1,40706,338,111,Webb,Jim,NA,194
1,40906,338,111,Shaheen,Jeanne,NA,215
1,40901,338,111,Kaufman,Ted,NA,217
1,20735,338,111,Gillibrand,Kirsten,E.,204
2,14506,338,111,Lugar,Richard,G.,11
2,40705,338,111,Corker,Bob,NA,196
2,29909,338,111,Isakson,Johnny,NA,188
2,40902,338,111,Risch,James,NA,216
2,29936,338,111,DeMint,James,W.,185
2,40707,338,111,Barrasso,John,A.,202
2,29534,338,111,Wicker,Roger,F.,197
2,15424,338,111,Inhofe,James,M.,106
1,15704,344,111,Lieberman,Joseph,I.,52
1,14709,344,111,Levin,Carl,NA,45
1,14400,344,111,Akaka,Daniel,K.,86
1,15015,344,111,Carper,Thomas,Richard,164
1,40301,344,111,Pryor,Mark,NA,177
1,49702,344,111,Landrieu,Mary,L.,135
1,40701,344,111,McCaskill,Claire,NA,195
1,40702,344,111,Tester,Jon,NA,198
1,40903,344,111,Burris,Roland,NA,209
1,40910,344,111,Bennet,Michael,NA,203
2,49703,344,111,Collins,Susan,NA,147
2,29555,344,111,Coburn,Thomas,Allen,190
2,15039,344,111,McCain,John,NA,56
2,49903,344,111,Voinovich,George,Victor,151
2,29537,344,111,Ensign,John,Eric,166
2,29566,344,111,Graham,Lindsey,O.,175
2,49307,344,111,Bennet,Robert,F.,71
1,40912,344,111,Kirk,Paul,NA,210
1,14307,358,111,Leahy,Patrick,J.,1
1,15703,358,111,Kohl,Herbert,H.,29
1,49300,358,111,Feinstein,Dianne,NA,31
1,49309,358,111,Feingold,Russel,D.,10
1,14858,358,111,Schumer,Charles,Ellis,154
1,15021,358,111,Durbin,Richard,J.,143
1,15408,358,111,Cardin,Benjamin,L.,199
1,40704,358,111,Whitehouse,Sheldon,NA,201
1,14871,358,111,Wyden,Ron,NA,112
1,40700,358,111,Klobuchar,Amy,NA,193
1,40901,358,111,Kaufman,Ted,NA,217
2,14910,358,111,Specter,Arlen,NA,35
2,14503,358,111,Hatch,Orrin,G.,98
2,14226,358,111,Grassley,Charles,E.,18
2,15429,358,111,Kyl,Jon,NA,115
2,49700,358,111,Sessions,Jeff,NA,146
2,29566,358,111,Graham,Lindsey,O.,175
2,40305,358,111,Cornyn,John,NA,176
2,29555,358,111,Coburn,Thomas,Allen,190
1,14910,358,111,Specter,Arlen,NA,118
1,40904,358,111,Franken,Al,NA,218
1,10808,362,111,Kennedy,Edward,M.,46
1,14213,362,111,Dodd,Christopher,NA,65
1,14230,362,111,Harkin,Tom,NA,5
1,14440,362,111,Mikulski,Barbara,A.,27
1,14912,362,111,Bingaman,Jeff,NA,47
1,49308,362,111,Murray,Patty,NA,30
1,29142,362,111,Reed,Jack,NA,141
1,29147,362,111,Sanders,Bernard,NA,200
1,29389,362,111,Brown,Sherrod,NA,191
1,40703,362,111,Casey,Robert,P.,192
1,40907,362,111,Hagan,Kay,NA,207
1,40908,362,111,Merkley,Jeff,NA,213
1,40904,362,111,Franken,Al,NA,218
2,49706,362,111,Enzi,Michael,B.,139
2,14826,362,111,Gregg,Judd,NA,75
2,40304,362,111,Alexander,Lamar,NA,179
2,29548,362,111,Burr,Richard,NA,187
2,29909,362,111,Isakson,Johnny,NA,188
2,15039,362,111,McCain,John,NA,56
2,14503,362,111,Hatch,Orrin,G.,98
2,40300,362,111,Murkowski,Lisa,NA,180
2,29555,362,111,Coburn,Thomas,Allen,190
2,14852,362,111,Roberts,Pat,NA,134
1,40910,362,111,Bennet,Michael,NA,203
1,14858,380,111,Schumer,Charles,Ellis,154
1,49300,380,111,Feinstein,Dianne,NA,31
1,14213,380,111,Dodd,Christopher,NA,65
1,1366,380,111,Byrd,Robert,C.,19
1,4812,380,111,Inouye,Daniel,K.,20
1,15021,380,111,Durbin,Richard,J.,143
1,40103,380,111,Nelson,Earl,Benjamin,160
1,49308,380,111,Murray,Patty,NA,30
1,40301,380,111,Pryor,Mark,NA,177
1,40909,380,111,Warner,Mark,NA,212
1,29924,380,111,Udall,Tom,NA,214
2,49307,380,111,Bennet,Robert,F.,71
2,14921,380,111,McConnell,Mitch,NA,15
2,14009,380,111,Cochran,Thad,NA,14
2,29512,380,111,Chambliss,Saxby,NA,171
2,49306,380,111,Hutchison,Kay,Bailey,62
2,40304,380,111,Alexander,Lamar,NA,179
2,14852,380,111,Roberts,Pat,NA,134
2,29537,380,111,Ensign,John,Eric,166
1,49702,384,111,Landrieu,Mary,L.,135
1,14920,384,111,Kerry,John,F.,66
1,14709,384,111,Levin,Carl,NA,45
1,14230,384,111,Harkin,Tom,NA,5
1,15704,384,111,Lieberman,Joseph,I.,52
1,39310,384,111,Cantwell,Maria,NA,169
1,49901,384,111,Bayh,Evan,NA,155
1,40301,384,111,Pryor,Mark,NA,177
1,15408,384,111,Cardin,Benjamin,L.,199
1,40907,384,111,Hagan,Kay,NA,207
1,40906,384,111,Shaheen,Jeanne,NA,215
2,14661,384,111,Snowe,Olympia,J.,110
2,15501,384,111,Bond,Christopher,S.,39
2,29918,384,111,Vitter,David,NA,186
2,29754,384,111,Thune,John,NA,182
2,49706,384,111,Enzi,Michael,B.,139
2,29909,384,111,Isakson,Johnny,NA,188
2,29534,384,111,Wicker,Roger,F.,197
2,40902,384,111,Risch,James,NA,216
1,14400,388,111,Akaka,Daniel,K.,86
1,14922,388,111,Rockefeller,John,D.,77
1,49308,388,111,Murray,Patty,NA,30
1,29147,388,111,Sanders,Bernard,NA,200
1,29389,388,111,Brown,Sherrod,NA,191
1,40706,388,111,Webb,Jim,NA,194
1,40702,388,111,Tester,Jon,NA,198
1,40900,388,111,Begich,Mark,NA,208
1,40903,388,111,Burris,Roland,NA,209
2,29548,388,111,Burr,Richard,NA,187
1,14910,388,111,Specter,Arlen,NA,118
2,29909,388,111,Isakson,Johnny,NA,188
2,29534,388,111,Wicker,Roger,F.,197
2,40905,388,111,Johanns,Mike,NA,205
2,29566,388,111,Graham,Lindsey,O.,175
1,14910,388,111,Specter,Arlen,NA,118
1,15703,419,111,Kohl,Herbert,H.,29
1,14871,419,111,Wyden,Ron,NA,112
1,29305,419,111,Lincoln,Blanche,Lambert,150
1,49901,419,111,Bayh,Evan,NA,155
1,14651,419,111,Nelson,Clarence,William,162
1,40703,419,111,Casey,Robert,P.,192
1,40701,419,111,McCaskill,Claire,NA,195
1,40704,419,111,Whitehouse,Sheldon,NA,201
1,29906,419,111,Udall,Mark,NA,206
1,40910,419,111,Bennet,Michael,NA,203
1,20735,419,111,Gillibrand,Kirsten,E.,204
2,40501,419,111,Martinez,Melquiades,R.,183
2,94659,419,111,Shelby,Richard,C.,105
2,49703,419,111,Collins,Susan,NA,147
2,14910,419,111,Specter,Arlen,NA,35
2,29512,419,111,Chambliss,Saxby,NA,171
2,40705,419,111,Corker,Bob,NA,196
2,14503,419,111,Hatch,Orrin,G.,98
2,29523,419,111,Brownback,Samuel,Dale,144
2,29566,419,111,Graham,Lindsey,O.,175
1,14910,419,111,Specter,Arlen,NA,118
2,40911,419,111,LeMieux,George,NA,211
1,49300,432,111,Feinstein,Dianne,NA,31
1,14922,432,111,Rockefeller,John,D.,77
1,14871,432,111,Wyden,Ron,NA,112
1,49901,432,111,Bayh,Evan,NA,155
1,14440,432,111,Mikulski,Barbara,A.,27
1,49309,432,111,Feingold,Russel,D.,10
1,14651,432,111,Nelson,Clarence,William,162
1,40704,432,111,Whitehouse,Sheldon,NA,201
2,15501,432,111,Bond,Christopher,S.,39
2,14503,432,111,Hatch,Orrin,G.,98
2,14661,432,111,Snowe,Olympia,J.,110
2,29512,432,111,Chambliss,Saxby,NA,171
2,29548,432,111,Burr,Richard,NA,187
2,29555,432,111,Coburn,Thomas,Allen,190
2,40902,432,111,Risch,James,NA,216
1,15011,434,111,Boxer,Barbara,NA,68
1,40301,434,111,Pryor,Mark,NA,177
1,29389,434,111,Brown,Sherrod,NA,191
2,29909,434,111,Isakson,Johnny,NA,188
2,14852,434,111,Roberts,Pat,NA,134
2,40902,434,111,Risch,James,NA,216
1,14812,435,111,Dorgan,Byron,NA,80
1,4812,435,111,Inouye,Daniel,K.,20
1,15502,435,111,Conrad,Kent,NA,6
1,14400,435,111,Akaka,Daniel,K.,86
1,15425,435,111,Johnson,Tim,NA,136
1,39310,435,111,Cantwell,Maria,NA,169
1,40702,435,111,Tester,Jon,NA,198
1,29924,435,111,Udall,Tom,NA,214
2,40707,435,111,Barrasso,John,A.,202
2,15039,435,111,McCain,John,NA,56
2,40300,435,111,Murkowski,Lisa,NA,180
2,29555,435,111,Coburn,Thomas,Allen,190
2,29345,435,111,Crapo,Michael,Dean,153
2,40905,435,111,Johanns,Mike,NA,205
1,14858,500,111,Schumer,Charles,Ellis,154
1,14213,500,111,Dodd,Christopher,NA,65
1,15021,500,111,Durbin,Richard,J.,143
2,49307,500,111,Bennet,Robert,F.,71
2,14009,500,111,Cochran,Thad,NA,14
1,14858,501,111,Schumer,Charles,Ellis,154
1,49308,501,111,Murray,Patty,NA,30
1,29924,501,111,Udall,Tom,NA,214
2,49307,501,111,Bennet,Robert,F.,71
2,29512,501,111,Chambliss,Saxby,NA,171
1,14203,503,111,Baucus,Max,NA,8
1,14922,503,111,Rockefeller,John,D.,77
1,15502,503,111,Conrad,Kent,NA,6
2,14226,503,111,Grassley,Charles,E.,18
2,14503,503,111,Hatch,Orrin,G.,98
1,14858,507,111,Schumer,Charles,Ellis,154
1,10808,507,111,Kennedy,Edward,M.,46
1,14912,507,111,Bingaman,Jeff,NA,47
1,40700,507,111,Klobuchar,Amy,NA,193
1,40703,507,111,Casey,Robert,P.,192
1,40706,507,111,Webb,Jim,NA,194
2,29523,507,111,Brownback,Samuel,Dale,144
2,29936,507,111,DeMint,James,W.,185
2,40902,507,111,Risch,James,NA,216
2,49307,507,111,Bennet,Robert,F.,71
1,15021,662,111,Durbin,Richard,J.,143
1,15054,662,111,Reid,Harry,NA,28
2,15429,662,111,Kyl,Jon,NA,115
2,14921,662,111,McConnell,Mitch,NA,15
1,29732,305,112,Stabenow,Deborah,Ann,159
1,14307,305,112,Leahy,Patrick,J.,1
1,14230,305,112,Harkin,Tom,NA,5
1,15502,305,112,Conrad,Kent,NA,6
1,14203,305,112,Baucus,Max,NA,8
1,40103,305,112,Nelson,Earl,Benjamin,160
1,29389,305,112,Brown,Sherrod,NA,191
1,40703,305,112,Casey,Robert,P.,192
1,40700,305,112,Klobuchar,Amy,NA,193
1,40910,305,112,Bennet,Michael,NA,203
1,20735,305,112,Gillibrand,Kirsten,E.,204
2,14852,305,112,Roberts,Pat,NA,134
2,14506,305,112,Lugar,Richard,G.,11
2,14009,305,112,Cochran,Thad,NA,14
2,14921,305,112,McConnell,Mitch,NA,15
2,29512,305,112,Chambliss,Saxby,NA,171
2,40905,305,112,Johanns,Mike,NA,205
2,41100,305,112,Boozman,John,NA,219
2,14226,305,112,Grassley,Charles,E.,18
2,29754,305,112,Thune,John,NA,182
1,41107,305,112,Hoeven,John,NA,220
1,4812,306,112,Inouye,Daniel,K.,20
1,14307,306,112,Leahy,Patrick,J.,1
1,14230,306,112,Harkin,Tom,NA,5
1,14440,306,112,Mikulski,Barbara,A.,27
1,15703,306,112,Kohl,Herbert,H.,29
1,49308,306,112,Murray,Patty,NA,30
1,49300,306,112,Feinstein,Dianne,NA,31
1,15021,306,112,Durbin,Richard,J.,143
1,15425,306,112,Johnson,Tim,NA,136
1,49702,306,112,Landrieu,Mary,L.,135
1,29142,306,112,Reed,Jack,NA,141
1,14914,306,112,Lautenberg,Frank,R.,26
1,40103,306,112,Nelson,Earl,Benjamin,160
1,40301,306,112,Pryor,Mark,NA,177
1,40702,306,112,Tester,Jon,NA,198
1,29389,306,112,Brown,Sherrod,NA,191
2,14009,306,112,Cochran,Thad,NA,14
2,14921,306,112,McConnell,Mitch,NA,15
2,94659,306,112,Shelby,Richard,C.,105
2,49306,306,112,Hutchison,Kay,Bailey,62
2,40304,306,112,Alexander,Lamar,NA,179
2,49703,306,112,Collins,Susan,NA,147
2,40300,306,112,Murkowski,Lisa,NA,180
2,29566,306,112,Graham,Lindsey,O.,175
2,20115,306,112,Kirk,Mark,NA,221
2,14806,306,112,Coats,Dan,NA,58
2,41105,306,112,Blunt,Roy,NA,222
2,41103,306,112,Moran,Jerry,NA,223
2,41107,306,112,Hoeven,John,NA,224
2,41111,306,112,Johnson,Ron,NA,225
1,14709,308,112,Levin,Carl,NA,45
1,15704,308,112,Lieberman,Joseph,I.,52
1,29142,308,112,Reed,Jack,NA,141
1,14400,308,112,Akaka,Daniel,K.,86
1,40103,308,112,Nelson,Earl,Benjamin,160
1,40706,308,112,Webb,Jim,NA,194
1,40701,308,112,McCaskill,Claire,NA,195
1,29906,308,112,Udall,Mark,NA,206
1,40907,308,112,Hagan,Kay,NA,207
1,40900,308,112,Begich,Mark,NA,208
1,40915,308,112,Manchin,Joe,NA,226
1,40906,308,112,Shaheen,Jeanne,NA,215
1,20735,308,112,Gillibrand,Kirsten,E.,204
1,41101,308,112,Blumenthal,Richard,NA,227
2,15039,308,112,McCain,John,NA,56
2,15424,308,112,Inhofe,James,M.,106
2,49700,308,112,Sessions,Jeff,NA,146
2,29512,308,112,Chambliss,Saxby,NA,171
2,29534,308,112,Wicker,Roger,F.,197
2,40913,308,112,Brown,Scott,NA,228
2,29386,308,112,Portman,Rob,NA,229
2,41106,308,112,Ayotte,Kelly,NA,230
2,49703,308,112,Collins,Susan,NA,147
2,29566,308,112,Graham,Lindsey,O.,175
2,40305,308,112,Cornyn,John,NA,176
2,29918,308,112,Vitter,David,NA,186
1,15425,314,112,Johnson,Tim,NA,136
1,29142,314,112,Reed,Jack,NA,141
1,14858,314,112,Schumer,Charles,Ellis,154
1,29373,314,112,Menendez,Robert,NA,184
1,14400,314,112,Akaka,Daniel,K.,86
1,29389,314,112,Brown,Sherrod,NA,191
1,40702,314,112,Tester,Jon,NA,198
1,15703,314,112,Kohl,Herbert,H.,29
1,40909,314,112,Warner,Mark,NA,212
1,40908,314,112,Merkley,Jeff,NA,213
1,40910,314,112,Bennet,Michael,NA,203
1,40907,314,112,Hagan,Kay,NA,207
2,94659,314,112,Shelby,Richard,C.,105
2,29345,314,112,Crapo,Michael,Dean,153
2,40705,314,112,Corker,Bob,NA,196
2,29936,314,112,DeMint,James,W.,185
2,29918,314,112,Vitter,David,NA,186
2,40905,314,112,Johanns,Mike,NA,205
2,29935,314,112,Toomey,Patrick,J.,231
2,20115,314,112,Kirk,Mark,NA,221
2,41103,314,112,Moran,Jerry,NA,223
2,29534,314,112,Wicker,Roger,F.,197
1,15502,316,112,Conrad,Kent,NA,6
1,49308,316,112,Murray,Patty,NA,30
1,14871,316,112,Wyden,Ron,NA,112
1,14651,316,112,Nelson,Clarence,William,162
1,29732,316,112,Stabenow,Deborah,Ann,159
1,15408,316,112,Cardin,Benjamin,L.,199
1,29147,316,112,Sanders,Bernard,NA,200
1,40704,316,112,Whitehouse,Sheldon,NA,201
1,40909,316,112,Warner,Mark,NA,212
1,40908,316,112,Merkley,Jeff,NA,213
1,40900,316,112,Begich,Mark,NA,208
1,40916,316,112,Coons,Christopher,NA,232
2,49700,316,112,Sessions,Jeff,NA,146
2,14226,316,112,Grassley,Charles,E.,18
2,49706,316,112,Enzi,Michael,B.,139
2,29345,316,112,Crapo,Michael,Dean,153
2,29537,316,112,Ensign,John,Eric,166
2,40305,316,112,Cornyn,John,NA,176
2,29566,316,112,Graham,Lindsey,O.,175
2,29754,316,112,Thune,John,NA,182
2,29386,316,112,Portman,Rob,NA,229
2,29935,316,112,Toomey,Patrick,J.,231
2,41111,316,112,Johnson,Ron,NA,225
2,41106,316,112,Ayotte,Kelly,NA,230
1,14922,321,112,Rockefeller,John,D.,77
1,4812,321,112,Inouye,Daniel,K.,20
1,14920,321,112,Kerry,John,F.,66
1,15011,321,112,Boxer,Barbara,NA,68
1,14651,321,112,Nelson,Clarence,William,162
1,39310,321,112,Cantwell,Maria,NA,169
1,14914,321,112,Lautenberg,Frank,R.,26
1,40301,321,112,Pryor,Mark,NA,177
1,40701,321,112,McCaskill,Claire,NA,195
1,40700,321,112,Klobuchar,Amy,NA,193
1,29924,321,112,Udall,Tom,NA,214
1,40909,321,112,Warner,Mark,NA,212
1,40900,321,112,Begich,Mark,NA,208
2,49306,321,112,Hutchison,Kay,Bailey,62
2,14661,321,112,Snowe,Olympia,J.,110
2,29537,321,112,Ensign,John,Eric,166
2,29936,321,112,DeMint,James,W.,185
2,29754,321,112,Thune,John,NA,182
2,29534,321,112,Wicker,Roger,F.,197
2,29909,321,112,Isakson,Johnny,NA,188
2,41105,321,112,Blunt,Roy,NA,222
2,41100,321,112,Boozman,John,NA,219
2,29935,321,112,Toomey,Patrick,J.,231
2,41102,321,112,Rubio,Marco,NA,233
2,41106,321,112,Ayotte,Kelly,NA,230
2,20730,321,112,Heller,Dean,NA,234
1,14912,330,112,Bingaman,Jeff,NA,47
1,14871,330,112,Wyden,Ron,NA,112
1,15425,330,112,Johnson,Tim,NA,136
1,49702,330,112,Landrieu,Mary,L.,135
1,39310,330,112,Cantwell,Maria,NA,169
1,29147,330,112,Sanders,Bernard,NA,200
1,29732,330,112,Stabenow,Deborah,Ann,159
1,29906,330,112,Udall,Mark,NA,206
1,40906,330,112,Shaheen,Jeanne,NA,215
1,40904,330,112,Franken,Al,NA,218
1,40915,330,112,Manchin,Joe,NA,226
1,40916,330,112,Coons,Christopher,NA,232
2,40300,330,112,Murkowski,Lisa,NA,180
2,29548,330,112,Burr,Richard,NA,187
2,40707,330,112,Barrasso,John,A.,202
2,40902,330,112,Risch,James,NA,216
2,41110,330,112,Lee,Mike,NA,235
2,41104,330,112,Paul,Rand,NA,236
2,14806,330,112,Coats,Dan,NA,58
2,29386,330,112,Portman,Rob,NA,229
2,41107,330,112,Hoeven,John,NA,224
2,40705,330,112,Corker,Bob,NA,196
2,20730,330,112,Heller,Dean,NA,234
1,15011,332,112,Boxer,Barbara,NA,68
1,14203,332,112,Baucus,Max,NA,8
1,15015,332,112,Carper,Thomas,Richard,164
1,14914,332,112,Lautenberg,Frank,R.,26
1,15408,332,112,Cardin,Benjamin,L.,199
1,29147,332,112,Sanders,Bernard,NA,200
1,40704,332,112,Whitehouse,Sheldon,NA,201
1,29924,332,112,Udall,Tom,NA,214
1,40908,332,112,Merkley,Jeff,NA,213
1,20735,332,112,Gillibrand,Kirsten,E.,204
2,15424,332,112,Inhofe,James,M.,106
2,29918,332,112,Vitter,David,NA,186
2,40707,332,112,Barrasso,John,A.,202
2,49700,332,112,Sessions,Jeff,NA,146
2,29345,332,112,Crapo,Michael,Dean,153
2,40304,332,112,Alexander,Lamar,NA,179
2,40905,332,112,Johanns,Mike,NA,205
2,41100,332,112,Boozman,John,NA,219
1,14203,336,112,Baucus,Max,NA,8
1,14922,336,112,Rockefeller,John,D.,77
1,15502,336,112,Conrad,Kent,NA,6
1,14912,336,112,Bingaman,Jeff,NA,47
1,14920,336,112,Kerry,John,F.,66
1,14871,336,112,Wyden,Ron,NA,112
1,14858,336,112,Schumer,Charles,Ellis,154
1,29732,336,112,Stabenow,Deborah,Ann,159
1,39310,336,112,Cantwell,Maria,NA,169
1,14651,336,112,Nelson,Clarence,William,162
1,29373,336,112,Menendez,Robert,NA,184
1,15015,336,112,Carper,Thomas,Richard,164
1,15408,336,112,Cardin,Benjamin,L.,199
2,14503,336,112,Hatch,Orrin,G.,98
2,14226,336,112,Grassley,Charles,E.,18
2,14661,336,112,Snowe,Olympia,J.,110
2,15429,336,112,Kyl,Jon,NA,115
2,29345,336,112,Crapo,Michael,Dean,153
2,14852,336,112,Roberts,Pat,NA,134
2,29537,336,112,Ensign,John,Eric,166
2,40305,336,112,Cornyn,John,NA,176
2,29555,336,112,Coburn,Thomas,Allen,190
2,29754,336,112,Thune,John,NA,182
2,29548,336,112,Burr,Richard,NA,187
1,14920,338,112,Kerry,John,F.,66
1,15011,338,112,Boxer,Barbara,NA,68
